,Frame,Time (Seconds),X,Y,Z,W,X.1,Y.1,Z.1,X.2,Y.2,Z.2,X.3,Y.3,Z.3,X.4,Y.4,Z.4,X.5,Y.5,Z.5,X.6,Y.6,Z.6,X.7,Y.7,Z.7,X.8,Y.8,Z.8,X.9,Y.9,Z.9,X.10,Y.10,Z.10,X.11,Y.11,Z.11,X.12,Y.12,Z.12,X.13,Y.13,Z.13,X.14,Y.14,Z.14,X.15,Y.15,Z.15,X.16,Y.16,Z.16,X.17,Y.17,Z.17,X.18,Y.18,Z.18,X.19,Y.19,Z.19,X.20,Y.20,Z.20
32,32,0.266,9.2e-05,6.1e-05,0.000255,1.0,-52.254379,69.4384,33.002499,-51.790344,71.723351,68.749771,-51.80344,67.186813,68.905731,-52.699886,67.063103,-2.915084,-52.72385,71.780342,-2.730414,-51.777916,71.736374,68.741074,-51.81414,67.175606,68.904877,-52.689789,67.083031,-2.911714,-52.733833,71.760597,-2.724627,-65.639153,107.793617,37.61837,-60.486042,74.220184,52.275215,-58.431129,90.514641,51.527287,-71.437431,92.601028,22.893833,-63.951324,98.258232,42.770504,-58.46159,107.583473,53.539829,-69.411942,87.731796,32.15514,-66.681206,75.609436,36.547066,-72.63134,75.817719,22.015829,-72.723206,109.20771,23.382196,,,
33,33,0.275,9.1e-05,6.1e-05,0.000258,1.0,-52.254318,69.438538,33.003201,-51.790298,71.723534,68.750465,-51.803368,67.186996,68.906441,-52.699818,67.063202,-2.914381,-52.723801,71.780441,-2.729711,-51.777714,71.736893,68.74205,-51.814182,67.175499,68.905624,-52.689205,67.083755,-2.91084,-52.733982,71.760704,-2.724398,-65.618561,107.800552,37.595783,-60.483711,74.20723,52.242397,-58.422405,90.502274,51.50481,-71.429085,92.599915,22.86981,-63.9468,98.247032,42.750107,-58.458328,107.574341,53.526642,-69.39579,87.730896,32.127129,-66.660301,75.605965,36.52253,-72.604424,75.817467,21.988661,-72.725037,109.203842,23.368963,,,
34,34,0.283,9.2e-05,5.9e-05,0.000372,1.0,-52.254223,69.438637,33.002678,-51.790844,71.723663,68.749954,-51.802887,67.187126,68.905914,-52.699055,67.063263,-2.914915,-52.724117,71.780502,-2.730241,-51.778465,71.737305,68.7416,-51.813412,67.175552,68.905128,-52.689159,67.082855,-2.912241,-52.734375,71.760109,-2.724095,-65.620132,107.800247,37.586323,-60.478115,74.194435,52.219009,-58.416344,90.496498,51.48558,-71.426155,92.603722,22.848137,-63.940418,98.240089,42.73613,-58.453403,107.56749,53.513466,-69.382843,87.726204,32.104713,-66.651192,75.598145,36.502602,-72.581276,75.820435,21.962015,-72.722984,109.198845,23.358496,,,
35,35,0.291,9.4e-05,6.2e-05,0.000291,1.0,-52.254032,69.438599,33.002209,-51.790123,71.723427,68.749481,-51.802898,67.18689,68.905434,-52.699409,67.063431,-2.915385,-52.723705,71.78067,-2.730691,-51.777584,71.735107,68.741043,-51.814121,67.176453,68.904121,-52.688705,67.083588,-2.911855,-52.734406,71.760452,-2.724539,-65.621269,107.800926,37.575294,-60.474819,74.183281,52.191246,-58.409927,90.491432,51.466961,-71.415543,92.609398,22.829597,-63.937534,98.236069,42.723549,-58.453823,107.559982,53.501995,-69.363022,87.722115,32.079819,-66.639671,75.590469,36.482613,-72.561684,75.824394,21.934471,-72.72403,109.196808,23.345697,,,
36,36,0.3,0.000105,5.6e-05,0.000428,1.0,-52.254135,69.438118,33.002655,-51.791252,71.72229,68.749985,-51.80278,67.185745,68.905846,-52.698463,67.063614,-2.915004,-52.724056,71.780846,-2.730206,-51.777874,71.735916,68.740677,-51.813541,67.174751,68.905922,-52.688591,67.082809,-2.912581,-52.734428,71.760658,-2.724172,-65.619202,107.803436,37.559761,-60.464024,74.166664,52.155434,-58.405136,90.487007,51.452732,-71.405861,92.614571,22.8009,-63.940029,98.233162,42.697475,-58.450436,107.555244,53.48555,-69.346001,87.718086,32.052208,-66.630318,75.584183,36.460831,-72.536255,75.827255,21.906097,-72.729042,109.191856,23.333824,,,
37,37,0.308,8.9e-05,5.1e-05,0.000278,1.0,-52.254475,69.437691,33.002483,-51.791245,71.722855,68.749748,-51.804138,67.186317,68.905739,-52.699165,67.062172,-2.915093,-52.723354,71.779419,-2.730453,-51.778229,71.735657,68.742027,-51.815639,67.175018,68.904541,-52.687939,67.08223,-2.911684,-52.734196,71.760025,-2.725154,-65.620079,107.804855,37.545319,-60.456131,74.156303,52.129681,-58.403564,90.485809,51.433403,-71.391884,92.616661,22.777826,-63.936996,98.229599,42.685162,-58.444893,107.548309,53.470993,-69.328217,87.714508,32.03009,-66.626839,75.567642,36.44894,-72.520355,75.823257,21.880991,-72.731354,109.187057,23.321712,,,
38,38,0.316,9.6e-05,4.9e-05,0.000299,1.0,-52.254986,69.438469,33.002163,-51.792027,71.723175,68.749458,-51.804726,67.186638,68.905396,-52.699409,67.063423,-2.915457,-52.723789,71.780663,-2.730745,-51.778202,71.736824,68.740891,-51.816486,67.175041,68.904343,-52.688324,67.082367,-2.912626,-52.735287,71.760933,-2.724332,-65.615448,107.805618,37.53315,-60.448044,74.148842,52.106701,-58.39864,90.484215,51.419716,-71.377243,92.616638,22.752125,-63.933338,98.227898,42.675117,-58.439224,107.543411,53.455173,-69.309433,87.710007,32.004501,-66.621704,75.557114,36.435204,-72.508202,75.820274,21.853552,-72.749413,109.176186,23.307636,,,
39,39,0.325,8.2e-05,4.6e-05,0.000152,1.0,-52.255184,69.439468,33.002556,-51.791752,71.725037,68.749786,-51.80579,67.188499,68.905846,-52.700104,67.063553,-2.914995,-52.723091,71.780807,-2.73042,-51.77927,71.739006,68.744522,-51.817764,67.175247,68.903931,-52.688438,67.082809,-2.913435,-52.735722,71.759766,-2.724373,-65.608238,107.805382,37.518658,-60.438698,74.144661,52.083458,-58.396393,90.481567,51.409084,-71.362671,92.61882,22.724213,-63.931908,98.225861,42.662735,-58.432251,107.542122,53.438969,-69.286644,87.70977,31.977242,-66.615425,75.548943,36.415833,-72.496376,75.819931,21.823523,-72.752777,109.170448,23.295385,,,
40,40,0.333,9.9e-05,5.6e-05,0.000471,1.0,-52.255142,69.439545,33.003002,-51.792431,71.724197,68.750305,-51.803577,67.187653,68.906212,-52.699287,67.064552,-2.914622,-52.725281,71.781784,-2.729881,-51.781307,71.738754,68.742714,-51.813305,67.174988,68.905159,-52.689892,67.084854,-2.912083,-52.735043,71.76059,-2.723849,-65.601845,107.80455,37.504669,-60.426785,74.141434,52.057648,-58.393269,90.480217,51.395058,-71.350113,92.619202,22.702274,-63.927013,98.224701,42.653053,-58.425182,107.538567,53.422523,-69.261444,87.708427,31.958431,-66.609375,75.538643,36.399853,-72.486031,75.821106,21.798273,-72.750542,109.168312,23.280191,,,
41,41,0.341,9.8e-05,5.2e-05,0.000252,1.0,-52.256172,69.43911,33.003044,-51.792778,71.723595,68.750351,-51.805901,67.187057,68.906258,-52.701042,67.064278,-2.914581,-52.724983,71.781525,-2.729851,-51.779961,71.736694,68.741867,-51.817089,67.175613,68.904968,-52.69022,67.085251,-2.910716,-52.735413,71.76123,-2.724171,-65.59436,107.804321,37.487991,-60.413696,74.140442,52.042587,-58.385818,90.481888,51.385696,-71.33918,92.616188,22.684038,-63.91983,98.22245,42.643867,-58.415665,107.536339,53.403385,-69.23201,87.70533,31.937912,-66.600693,75.527718,36.38752,-72.469467,75.820923,21.762457,-72.750023,109.16613,23.267691,,,
42,42,0.35,0.000105,4.9e-05,0.000173,1.0,-52.25531,69.439301,33.0023,-51.791752,71.723244,68.749634,-51.805603,67.186714,68.905487,-52.700348,67.06501,-2.915359,-52.723537,71.782257,-2.730563,-51.779068,71.735962,68.741516,-51.816689,67.175667,68.904083,-52.689732,67.084854,-2.912608,-52.734818,71.761063,-2.723766,-65.582191,107.804779,37.471695,-60.396923,74.141617,52.031261,-58.377846,90.48098,51.378643,-71.327217,92.612122,22.668999,-63.910091,98.224213,42.632736,-58.402817,107.536972,53.386009,-69.191833,87.705475,31.913523,-66.593178,75.514061,36.372791,-72.456459,75.817574,21.730093,-72.74823,109.16214,23.251156,,,
43,43,0.358,9.7e-05,5.7e-05,0.000354,1.0,-52.254601,69.43956,33.002274,-51.791298,71.724251,68.749573,-51.803505,67.187706,68.905487,-52.699352,67.064529,-2.915338,-52.724243,71.781769,-2.73062,-51.778938,71.736893,68.740524,-51.814548,67.176453,68.903755,-52.688671,67.084503,-2.911543,-52.735107,71.761345,-2.723665,-65.570198,107.804916,37.457279,-60.377628,74.146637,52.018475,-58.37056,90.483925,51.369881,-71.317657,92.607956,22.657604,-63.896919,98.224548,42.621632,-58.380955,107.542801,53.374012,-69.163963,87.704712,31.896246,-66.58519,75.501175,36.360161,-72.440643,75.815605,21.713121,-72.739082,109.159492,23.240419,,,
44,44,0.366,0.000109,4.8e-05,0.000249,1.0,-52.255058,69.438408,33.002888,-51.79192,71.722122,68.750252,-51.80508,67.185577,68.906059,-52.699669,67.064354,-2.914789,-52.723576,71.781593,-2.729955,-51.778709,71.735214,68.741356,-51.816334,67.174477,68.904945,-52.689243,67.083717,-2.911824,-52.734478,71.761261,-2.723246,-65.549812,107.804253,37.440392,-60.354977,74.151192,52.009678,-58.361233,90.486053,51.360367,-71.306702,92.604309,22.646111,-63.882946,98.224358,42.607994,-58.354073,107.545647,53.356712,-69.137512,87.704712,31.877583,-66.575462,75.486908,36.353077,-72.421013,75.814262,21.69631,-72.730568,109.153732,23.22546,,,
45,45,0.375,0.000109,4.5e-05,0.000358,1.0,-52.254051,69.438286,33.002407,-51.791656,71.722076,68.749771,-51.803825,67.185532,68.905579,-52.697891,67.064156,-2.915278,-52.722828,71.781387,-2.730444,-51.777561,71.734825,68.740494,-51.815624,67.174911,68.904617,-52.686733,67.082909,-2.912875,-52.735294,71.76033,-2.72276,-65.530632,107.796989,37.418823,-60.325085,74.160866,52.005981,-58.350574,90.487732,51.351147,-71.293259,92.599449,22.630363,-63.865704,98.213646,42.599823,-58.333622,107.549156,53.337837,-69.108986,87.705711,31.857105,-66.563759,75.471405,36.344406,-72.396339,75.812004,21.68005,-72.718727,109.14817,23.211027,,,
46,46,0.383,9.6e-05,5.2e-05,0.000459,1.0,-52.253819,69.438538,33.002487,-51.791389,71.723381,68.749786,-51.802635,67.186836,68.905708,-52.697689,67.063362,-2.915126,-52.723576,71.780594,-2.73042,-51.778786,71.735863,68.740547,-51.813801,67.175812,68.904099,-52.687042,67.082581,-2.911576,-52.734612,71.760559,-2.723205,-65.517944,107.793686,37.406193,-60.298695,74.167442,51.999619,-58.32708,90.492851,51.333679,-71.281425,92.596779,22.614119,-63.849182,98.208359,42.588787,-58.316292,107.549355,53.323418,-69.088524,87.705597,31.838598,-66.548737,75.46611,36.33223,-72.368767,75.816002,21.664391,-72.707039,109.14724,23.197004,,,
47,47,0.391,9.2e-05,6.4e-05,0.000429,1.0,-52.253418,69.437965,33.002407,-51.789993,71.723083,68.74968,-51.801514,67.186539,68.90564,-52.698292,67.0625,-2.91518,-52.723885,71.779732,-2.73051,-51.777817,71.736778,68.740074,-51.812206,67.174545,68.903931,-52.688141,67.082748,-2.910954,-52.733952,71.759537,-2.723697,-65.50589,107.79306,37.391483,-60.276485,74.165817,51.99474,-58.31303,90.494659,51.32489,-71.268677,92.592941,22.599714,-63.831554,98.209122,42.574009,-58.298283,107.548355,53.309368,-69.067802,87.7061,31.822508,-66.539612,75.458595,36.315636,-72.34304,75.815933,21.651249,-72.695442,109.143082,23.183008,,,
48,48,0.4,9.4e-05,4.6e-05,0.0002,1.0,-52.254951,69.438675,33.003262,-51.791733,71.723419,68.750549,-51.805336,67.18689,68.906494,-52.69965,67.063591,-2.914342,-52.723099,71.78083,-2.729654,-51.778202,71.736572,68.741928,-51.816612,67.175934,68.905891,-52.689289,67.082214,-2.912047,-52.734215,71.760765,-2.723129,-65.49247,107.791916,37.376781,-60.266174,74.180893,51.991028,-58.298862,90.496292,51.310837,-71.2537,92.591667,22.584715,-63.801186,98.215584,42.555088,-58.278202,107.546486,53.292633,-69.049187,87.703461,31.808413,-66.51741,75.45752,36.29689,-72.310104,75.813286,21.639078,-72.678932,109.136986,23.16078,,,
49,49,0.408,8.7e-05,4.5e-05,0.00028,1.0,-52.255123,69.439476,33.003513,-51.792355,71.724831,68.750778,-51.805233,67.188293,68.906792,-52.699356,67.063774,-2.914056,-52.723557,71.781021,-2.72944,-51.77961,71.739113,68.74453,-51.81675,67.175446,68.905548,-52.688187,67.083809,-2.91201,-52.735146,71.760109,-2.723941,-65.477264,107.791878,37.362595,-60.257156,74.185074,51.987045,-58.282692,90.492424,51.29916,-71.23098,92.591072,22.569656,-63.779282,98.213493,42.540398,-58.256783,107.542053,53.268944,-69.035378,87.701347,31.79332,-66.493523,75.457146,36.28215,-72.275528,75.813858,21.629446,-72.661659,109.135498,23.148104,,,
50,50,0.416,0.000106,5.2e-05,0.000244,1.0,-52.255016,69.439125,33.003174,-51.791615,71.723083,68.750511,-51.80481,67.186546,68.906357,-52.699894,67.064819,-2.914482,-52.723755,71.782059,-2.729687,-51.778645,71.737289,68.743195,-51.816074,67.174301,68.905304,-52.689178,67.083641,-2.912882,-52.735817,71.760742,-2.722798,-65.463127,107.78791,37.347946,-60.247292,74.189285,51.985222,-58.265686,90.488266,51.283638,-71.211861,92.583862,22.550356,-63.753445,98.21801,42.505249,-58.237873,107.533287,53.250198,-69.023872,87.69796,31.780764,-66.461212,75.462051,36.265682,-72.246857,75.812225,21.619907,-72.647507,109.130264,23.125341,,,
51,51,0.425,0.000106,4.6e-05,0.000272,1.0,-52.255909,69.439545,33.002476,-51.793037,71.723541,68.749825,-51.805984,67.186996,68.905663,-52.700253,67.065201,-2.915186,-52.72438,71.78244,-2.730391,-51.780045,71.736938,68.742195,-51.817066,67.175659,68.904892,-52.689606,67.083328,-2.913992,-52.736931,71.760902,-2.722898,-65.441444,107.783745,37.32925,-60.239304,74.190689,51.981831,-58.248402,90.479111,51.258583,-71.190536,92.577217,22.537056,-63.725853,98.213303,42.479042,-58.207493,107.524529,53.223454,-69.009796,87.69384,31.764957,-66.421066,75.466751,36.24556,-72.217361,75.810875,21.60615,-72.628098,109.124138,23.101593,,,
52,52,0.433,0.000108,4.7e-05,0.000153,1.0,-52.25668,69.439751,33.002739,-51.793159,71.723465,68.750092,-51.807182,67.186928,68.905914,-52.701687,67.065689,-2.914929,-52.724693,71.782928,-2.73011,-51.779442,71.737137,68.742683,-51.818592,67.175606,68.905685,-52.691086,67.085152,-2.913572,-52.73661,71.761002,-2.724004,-65.416756,107.780922,37.308296,-60.232864,74.191734,51.978577,-58.221775,90.470764,51.236198,-71.165863,92.576828,22.53204,-63.702118,98.20829,42.453102,-58.176403,107.515022,53.200554,-68.995193,87.684074,31.747049,-66.388199,75.474091,36.227173,-72.195343,75.80764,21.592491,-72.606209,109.119415,23.080368,,,
53,53,0.441,0.000105,4.2e-05,-9.9e-05,1.0,-52.256317,69.440071,33.001648,-51.792027,71.723732,68.748985,-51.808338,67.187202,68.904839,-52.702141,67.066055,-2.916014,-52.722771,71.783318,-2.731213,-51.778454,71.736755,68.741653,-51.820332,67.175797,68.903336,-52.690571,67.085426,-2.914289,-52.736069,71.760872,-2.723652,-65.391312,107.774422,37.288986,-60.219418,74.192017,51.959156,-58.196766,90.456863,51.212467,-71.139,92.570969,22.520304,-63.678677,98.203293,42.429321,-58.14492,107.508263,53.176559,-68.980003,87.677292,31.735435,-66.358536,75.481544,36.210613,-72.177872,75.800217,21.580822,-72.579506,109.113358,23.057882,,,
54,54,0.45,0.000101,4.7e-05,-0.000238,1.0,-52.255302,69.439941,33.002224,-51.790024,71.723816,68.74955,-51.807602,67.187294,68.905434,-52.702141,67.065704,-2.915412,-52.721451,71.782967,-2.730665,-51.778667,71.735779,68.741508,-51.818203,67.176315,68.902229,-52.691589,67.084206,-2.912642,-52.73336,71.761765,-2.721302,-65.3536,107.765709,37.257221,-60.211174,74.186028,51.953609,-58.165276,90.447304,51.188843,-71.107605,92.561699,22.501987,-63.648777,98.188515,42.39378,-58.09763,107.506775,53.148281,-68.96064,87.671974,31.726271,-66.326248,75.484238,36.191013,-72.160767,75.790833,21.564648,-72.550705,109.106552,23.029284,,,
55,55,0.458,8.8e-05,4.3e-05,-0.000109,1.0,-52.254208,69.440483,33.001778,-51.789772,71.725395,68.749031,-51.806175,67.188873,68.905045,-52.700172,67.065208,-2.915802,-52.720707,71.782471,-2.731168,-51.778812,71.737358,68.740906,-51.817139,67.177185,68.899689,-52.689011,67.083206,-2.91144,-52.732731,71.762718,-2.720989,-65.310699,107.7575,37.226166,-60.203629,74.181404,51.949181,-58.139999,90.438164,51.167595,-71.076836,92.551056,22.487495,-63.623024,98.1754,42.371845,-58.065361,107.501396,53.122913,-68.938049,87.662506,31.712219,-66.296097,75.488113,36.17519,-72.142548,75.780296,21.548138,-72.521057,109.100296,23.004265,,,
56,56,0.466,9.8e-05,3.7e-05,-5.5e-05,1.0,-52.254318,69.439789,33.003075,-51.790627,71.724007,68.750389,-51.806545,67.187477,68.906311,-52.699535,67.065224,-2.914563,-52.720577,71.782478,-2.72983,-51.778603,71.736282,68.740753,-51.817543,67.176392,68.903458,-52.688789,67.082695,-2.911368,-52.73267,71.762573,-2.719959,-65.277443,107.745316,37.198994,-60.192131,74.177727,51.943153,-58.107609,90.428635,51.143616,-71.047691,92.537079,22.469463,-63.593872,98.165932,42.351242,-58.02552,107.49662,53.087322,-68.922653,87.651299,31.702154,-66.263237,75.491486,36.159252,-72.121544,75.758469,21.530386,-72.487411,109.089622,22.977892,,,
57,57,0.475,0.0001,5.2e-05,6e-05,1.0,-52.25256,69.440155,33.002327,-51.788296,71.72435,68.749641,-51.803173,67.187813,68.905533,-52.698334,67.065613,-2.915299,-52.720451,71.78286,-2.730554,-51.777607,71.736595,68.740013,-51.813133,67.17659,68.902435,-52.688427,67.084656,-2.911815,-52.731575,71.761169,-2.720432,-65.239792,107.730064,37.166805,-60.180927,74.170067,51.930218,-58.064789,90.419373,51.1231,-71.010544,92.525803,22.444183,-63.557667,98.16468,42.327072,-57.986771,107.488297,53.052639,-68.907913,87.640419,31.690125,-66.224495,75.494232,36.140633,-72.102638,75.74369,21.514215,-72.445503,109.074402,22.943283,,,
58,58,0.483,9.8e-05,5.4e-05,-8.3e-05,1.0,-52.252876,69.440475,33.001621,-51.787823,71.724655,68.748924,-51.803989,67.188126,68.904831,-52.699459,67.065933,-2.916002,-52.720238,71.783188,-2.731273,-51.776951,71.735741,68.739876,-51.814819,67.177322,68.9002,-52.688564,67.084625,-2.912052,-52.732468,71.761826,-2.720134,-65.21711,107.704521,37.140862,-60.170467,74.162315,51.915054,-58.035534,90.407455,51.10157,-70.975784,92.512497,22.417877,-63.536064,98.158501,42.308144,-57.95042,107.476891,53.018166,-68.8927,87.629585,31.678131,-66.190567,75.500755,36.125004,-72.084419,75.734001,21.501286,-72.409561,109.066055,22.906696,,,
59,59,0.491,9.2e-05,5.1e-05,-2.3e-05,1.0,-52.253334,69.44059,33.003536,-51.788723,71.725296,68.750809,-51.804352,67.188766,68.906776,-52.699463,67.065521,-2.91405,-52.72081,71.782776,-2.729386,-51.77861,71.739136,68.743111,-51.814194,67.175636,68.902679,-52.689617,67.084396,-2.911092,-52.731888,71.761185,-2.719529,-65.175545,107.696739,37.110943,-60.162319,74.157867,51.896877,-58.011436,90.393707,51.075714,-70.947388,92.504868,22.395477,-63.514679,98.151169,42.289101,-57.904243,107.473465,52.976273,-68.881462,87.615944,31.662727,-66.165695,75.503654,36.107208,-72.061104,75.720337,21.483372,-72.364304,109.066299,22.873241,,,
60,60,0.5,0.000108,4.1e-05,3.3e-05,1.0,-52.253075,69.440201,33.003567,-51.789474,71.723785,68.750923,-51.804588,67.187241,68.906746,-52.698181,67.066277,-2.914113,-52.720051,71.783524,-2.729291,-51.777817,71.737518,68.742088,-51.814533,67.175713,68.905418,-52.6884,67.084312,-2.913155,-52.732475,71.760315,-2.71909,-65.102921,107.69458,37.067093,-60.156071,74.148346,51.873089,-57.976841,90.377396,51.031704,-70.91935,92.493446,22.36834,-63.489395,98.142647,42.268192,-57.834202,107.470535,52.93557,-68.865112,87.607262,31.640369,-66.14344,75.503944,36.085575,-72.018555,75.727676,21.444948,-72.313812,109.064079,22.83865,,,
61,61,0.508,9.1e-05,3.5e-05,-0.000234,1.0,-52.254791,69.44043,33.002842,-51.790394,71.724991,68.75013,-51.807934,67.188469,68.906105,-52.700745,67.065506,-2.914765,-52.7201,71.782776,-2.730104,-51.778992,71.737022,68.741608,-51.817902,67.178131,68.904457,-52.69109,67.083702,-2.913445,-52.732025,71.760017,-2.720259,-65.04673,107.683716,37.030197,-60.154079,74.134338,51.85582,-57.944416,90.361633,50.992542,-70.900208,92.483727,22.344294,-63.454483,98.132355,42.229195,-57.789238,107.463097,52.908676,-68.847763,87.595329,31.62064,-66.126617,75.502853,36.064869,-71.986671,75.698349,21.439121,-72.252174,109.054626,22.797726,,,
62,62,0.516,0.000108,1.4e-05,-0.000328,1.0,-52.255333,69.440041,33.004032,-51.792015,71.723312,68.751419,-51.810413,67.18679,68.907242,-52.700214,67.066399,-2.913669,-52.718693,71.783661,-2.72885,-51.779556,71.735909,68.742142,-51.82098,67.176262,68.905998,-52.689945,67.083824,-2.91228,-52.731358,71.761963,-2.719043,-65.012566,107.660225,36.995403,-60.149742,74.120743,51.837875,-57.915802,90.349876,50.957699,-70.877304,92.469017,22.317337,-63.42498,98.118462,42.199352,-57.733936,107.447723,52.865852,-68.830009,87.586861,31.596092,-66.111015,75.500496,36.043255,-71.966675,75.68029,21.427975,-72.185692,109.037064,22.757547,,,
63,63,0.525,0.000107,1.3e-05,-0.000381,1.0,-52.255379,69.441345,33.003128,-51.791893,71.724632,68.750511,-51.810776,67.18811,68.906342,-52.700436,67.067688,-2.914575,-52.718418,71.784958,-2.729764,-51.781036,71.737442,68.741699,-51.820419,67.176979,68.904091,-52.69072,67.085861,-2.913366,-52.730793,71.761444,-2.718364,-64.948532,107.638023,36.951729,-60.146744,74.098518,51.812004,-57.875019,90.341232,50.919636,-70.846375,92.457359,22.286825,-63.389271,98.106651,42.169174,-57.66489,107.429634,52.821327,-68.809517,87.579971,31.569878,-66.094238,75.498947,36.017673,-71.948158,75.670486,21.414215,-72.09375,109.031883,22.718208,,,
64,64,0.533,0.000114,2e-05,-0.000309,1.0,-52.255241,69.4412,33.003139,-51.791538,71.72406,68.750549,-51.809765,67.187538,68.906311,-52.700512,67.06797,-2.914587,-52.71917,71.785233,-2.729714,-51.780762,71.737267,68.740616,-51.819084,67.176331,68.90432,-52.691269,67.086517,-2.912897,-52.730751,71.761627,-2.718258,-64.872833,107.616676,36.912189,-60.146122,74.088058,51.789402,-57.836281,90.329453,50.887634,-70.809265,92.446075,22.254116,-63.352619,98.099693,42.139069,-57.586491,107.420303,52.782204,-68.784012,87.574783,31.547796,-66.084167,75.495941,35.99575,-71.938072,75.660149,21.405216,-72.014755,109.04155,22.68124,,,
65,65,0.541,0.000108,3.6e-05,-0.000272,1.0,-52.253933,69.440666,33.003754,-51.789284,71.723991,68.751114,-51.807178,67.187462,68.906944,-52.700138,67.066978,-2.913931,-52.719135,71.784248,-2.729106,-51.778667,71.736603,68.740242,-51.816517,67.176521,68.905113,-52.690994,67.085678,-2.911215,-52.729996,71.761772,-2.718351,-64.783409,107.587471,36.867657,-60.144783,74.076645,51.767517,-57.783932,90.322105,50.849438,-70.767525,92.442924,22.228821,-63.299458,98.104729,42.104248,-57.511036,107.408333,52.736134,-68.758492,87.574837,31.522724,-66.079727,75.48806,35.971756,-71.929726,75.654388,21.390928,-71.927368,109.051743,22.641682,,,
66,66,0.55,9.3e-05,2.9e-05,-0.000312,1.0,-52.252491,69.440521,33.00436,-51.78817,71.724854,68.751671,-51.806419,67.188332,68.907623,-52.698372,67.065811,-2.91326,-52.716999,71.783081,-2.728581,-51.778305,71.736107,68.741211,-51.815392,67.178307,68.905296,-52.689331,67.083458,-2.911024,-52.728069,71.761116,-2.716615,-64.698334,107.560898,36.828072,-60.140903,74.059364,51.734406,-57.735081,90.298653,50.804214,-70.710388,92.450783,22.191221,-63.249062,98.096893,42.074787,-57.424767,107.385506,52.677963,-68.72612,87.578201,31.489784,-66.080299,75.48156,35.941143,-71.926247,75.653412,21.368568,-71.803719,109.073029,22.593887,,,
67,67,0.558,0.000105,3.2e-05,-8.6e-05,1.0,-52.252029,69.439926,33.004082,-51.788528,71.723595,68.751434,-51.804726,67.187065,68.90728,-52.697056,67.065895,-2.913588,-52.717815,71.78315,-2.728793,-51.77734,71.736298,68.740372,-51.814281,67.176384,68.905754,-52.687542,67.08271,-2.911776,-52.729637,71.761955,-2.717135,-64.579376,107.551933,36.774803,-60.151951,74.039948,51.708817,-57.704727,90.27478,50.767796,-70.666161,92.456993,22.157221,-63.196457,98.076752,42.040745,-57.317699,107.37394,52.628796,-68.691582,87.586975,31.455723,-66.087105,75.474983,35.906391,-71.925323,75.659904,21.341562,-71.701851,109.087433,22.550892,,,
68,68,0.566,9.2e-05,5.2e-05,1.3e-05,1.0,-52.251686,69.441101,33.004108,-51.787216,71.725861,68.751373,-51.802509,67.189323,68.907349,-52.69767,67.065987,-2.913478,-52.719349,71.783241,-2.728814,-51.779251,71.739937,68.743309,-51.809872,67.176643,68.904526,-52.690269,67.083206,-2.912626,-52.728611,71.761147,-2.717198,-64.485657,107.538139,36.71904,-60.163998,74.031242,51.674156,-57.673965,90.255424,50.723267,-70.62571,92.469727,22.129498,-63.142406,98.0541,41.999256,-57.230846,107.355179,52.577435,-68.659927,87.59391,31.417011,-66.099861,75.472969,35.866657,-71.931038,75.667885,21.313148,-71.589027,109.115517,22.514277,,,
69,69,0.575,9.7e-05,4.7e-05,4.9e-05,1.0,-52.251225,69.439781,33.003952,-51.78727,71.724213,68.751251,-51.802242,67.187675,68.907181,-52.696686,67.064995,-2.913666,-52.718712,71.782249,-2.728954,-51.777672,71.736076,68.742439,-51.811611,67.176399,68.902588,-52.687283,67.083626,-2.910223,-52.729439,71.760559,-2.717589,-64.356003,107.531403,36.657516,-60.187912,74.01561,51.630188,-57.634007,90.226273,50.658863,-70.586464,92.478279,22.09276,-63.073002,98.036018,41.952106,-57.116516,107.327095,52.5168,-68.634033,87.599045,31.376293,-66.120476,75.4683,35.817944,-71.93132,75.692543,21.272104,-71.465302,109.146652,22.453432,,,
70,70,0.583,8.4e-05,1.9e-05,-0.000165,1.0,-52.252399,69.439713,33.004272,-51.789429,71.724808,68.751541,-51.806347,67.188286,68.90757,-52.696907,67.064247,-2.913311,-52.716915,71.781509,-2.728715,-51.779278,71.739975,68.743668,-51.815628,67.174728,68.904999,-52.687759,67.080452,-2.912387,-52.728168,71.761169,-2.718045,-64.259399,107.522629,36.602795,-60.213219,74.003464,51.580894,-57.606689,90.18351,50.588989,-70.533386,92.495148,22.05032,-62.986977,98.026192,41.895996,-57.003986,107.29895,52.45285,-68.613708,87.608047,31.321972,-66.150093,75.461761,35.769855,-71.945961,75.732605,21.221096,-71.33709,109.176506,22.389509,,,
71,71,0.591,8.5e-05,2.1e-05,-0.000141,1.0,-52.253132,69.440941,33.005409,-51.790134,71.726013,68.752678,-51.806839,67.189491,68.908707,-52.697659,67.065506,-2.912179,-52.717899,71.782768,-2.727574,-51.780777,71.74102,68.74572,-51.815559,67.175842,68.906319,-52.688736,67.08223,-2.911695,-52.729111,71.76136,-2.717315,-64.150635,107.52491,36.542099,-60.240208,73.991394,51.519352,-57.543747,90.130875,50.533337,-70.461479,92.515823,21.992228,-62.920666,98.002556,41.823433,-56.895889,107.253113,52.38636,-68.590508,87.621048,31.252838,-66.179352,75.455307,35.718414,-71.957146,75.75824,21.170012,-71.210213,109.202599,22.322809,,,
