,Type,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
,Name,Unlabeled 1062,Unlabeled 1062,Unlabeled 1062,Unlabeled 1063,Unlabeled 1063,Unlabeled 1063,Unlabeled 1064,Unlabeled 1064,Unlabeled 1064,Unlabeled 1065,Unlabeled 1065,Unlabeled 1065,Unlabeled 1066,Unlabeled 1066,Unlabeled 1066,Unlabeled 1067,Unlabeled 1067,Unlabeled 1067,Unlabeled 1068,Unlabeled 1068,Unlabeled 1068,Unlabeled 1069,Unlabeled 1069,Unlabeled 1069,Unlabeled 1070,Unlabeled 1070,Unlabeled 1070,Unlabeled 1071,Unlabeled 1071,Unlabeled 1071
,ID,4FFCED923C6E4311EE,4FFCED923C6E4311EE,4FFCED923C6E4311EE,51ACED923C6E4311EE,51ACED923C6E4311EE,51ACED923C6E4311EE,51CCED923C6E4311EE,51CCED923C6E4311EE,51CCED923C6E4311EE,529CED923C6E4311EE,529CED923C6E4311EE,529CED923C6E4311EE,52DCED923C6E4311EE,52DCED923C6E4311EE,52DCED923C6E4311EE,532CED923C6E4311EE,532CED923C6E4311EE,532CED923C6E4311EE,535CED923C6E4311EE,535CED923C6E4311EE,535CED923C6E4311EE,536CED923C6E4311EE,536CED923C6E4311EE,536CED923C6E4311EE,538CED923C6E4311EE,538CED923C6E4311EE,538CED923C6E4311EE,53ACED923C6E4311EE,53ACED923C6E4311EE,53ACED923C6E4311EE
,,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position
Frame,Time (Seconds),X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
1719,14.324,60.032539,1012.785767,38.335033,70.041733,1294.63916,12.514761,81.580772,1096.141113,40.739159,-68.929764,1203.674194,98.625168,218.305923,1189.118896,-5.228296,-52.77475,1353.862549,96.386795,221.830826,1338.019409,3.178168,-78.426704,1047.119507,93.216232,55.74543,1210.086304,76.992477,219.347443,1026.201172,8.552746
1720,14.333,58.019413,1013.196838,37.309032,69.937721,1295.336792,12.708953,80.39444,1096.708984,40.066345,-70.135956,1203.971924,98.61261,217.799835,1189.048462,-4.061044,-54.119709,1354.598022,94.998199,222.102936,1337.689087,5.089254,-80.082603,1047.770752,93.297783,54.574249,1210.396362,76.688118,217.144806,1026.364868,5.837682
1721,14.341,56.538094,1013.646484,36.42569,69.816628,1295.949829,12.840699,79.397949,1097.059204,39.643421,-71.613823,1204.374512,98.173462,217.110626,1189.039673,-2.896582,-55.40237,1355.324219,93.625832,222.474396,1337.521362,6.886267,-81.147316,1048.263428,93.504997,53.141315,1211.000977,76.226631,215.400192,1026.413574,3.383355
1722,14.349,55.001972,1014.177063,35.167561,69.830994,1296.549194,13.088048,78.345184,1097.412598,39.239307,-72.859779,1204.831543,97.644951,216.744217,1189.07959,-1.594239,-56.606812,1355.919922,91.970253,222.780426,1337.251465,8.606267,-82.153732,1048.855957,93.793289,51.718948,1211.300903,75.830223,213.589325,1026.497803,1.240598
1723,14.358,53.495419,1014.561401,33.912426,69.935379,1297.139771,13.337387,76.545906,1098.05127,38.380741,-74.4021,1205.382935,96.74025,216.141129,1188.919189,-0.211438,-57.638912,1356.532349,90.338699,223.135513,1336.870605,10.753675,-83.635521,1050.080322,94.353508,50.221661,1211.658691,75.623474,211.770691,1026.666626,-0.844274
1724,14.366,52.061462,1015.144104,32.597935,70.216881,1297.687012,13.503293,75.003365,1098.564453,38.252216,-75.558517,1205.913086,95.793617,215.748062,1188.982056,0.950868,-58.90387,1357.038086,88.762749,223.554214,1336.534058,12.678826,-84.210007,1050.743164,95.349556,49.071613,1212.053589,75.303078,210.118134,1027.00061,-2.538508
1725,14.375,50.703075,1015.757935,31.318943,70.56517,1298.530396,13.804429,73.362495,1098.97937,38.080498,-76.896118,1206.486938,94.747726,215.431305,1189.120361,1.988537,-60.023468,1357.658325,87.180069,224.013947,1336.055298,14.941233,-85.233505,1051.070312,96.699921,48.113338,1212.576538,74.772636,208.654465,1027.169189,-4.190766
1726,14.383,49.516464,1016.46875,30.236227,70.847816,1299.096313,13.753303,71.937759,1099.603638,37.348709,-77.948952,1207.093384,93.765434,215.28418,1189.118164,3.058287,-60.802013,1358.285645,85.68116,224.499588,1335.730957,17.078676,-85.809998,1051.05957,98.320007,47.247044,1213.06897,74.312271,207.345581,1027.440308,-5.212358
1727,14.391,48.171375,1016.929016,29.108242,71.245789,1299.686035,13.896212,70.773003,1100.137451,36.880417,-78.851387,1207.7323,92.852791,214.952042,1189.079712,4.421597,-61.780239,1359.051147,84.161652,224.859741,1335.503662,18.997133,-86.452438,1051.219238,99.985977,46.497139,1213.479858,73.91095,206.214203,1027.726929,-6.114084
1728,14.4,46.866268,1017.468933,28.332111,71.87468,1300.422485,14.159383,69.766281,1100.560913,36.555138,-80.030685,1208.349121,91.757683,214.531525,1189.27478,5.413339,-62.439995,1360.323975,81.89782,225.30249,1335.324341,21.434179,-87.136909,1051.744263,101.59066,45.674385,1214.248535,73.058296,205.217743,1028.12915,-6.762297
1729,14.408,45.652908,1017.804871,27.901342,72.488182,1301.08606,14.443237,68.957962,1100.8479,36.238323,-80.903641,1208.959351,90.827934,214.234772,1189.552246,6.216887,-62.956764,1361.34668,80.163933,225.542252,1335.234741,23.271015,-87.502701,1052.393311,102.838737,45.094582,1214.773804,72.377686,204.305679,1028.556519,-7.106138
1730,14.416,44.765171,1018.242004,27.2472,72.992615,1301.85144,14.589651,68.022972,1101.375244,35.604515,-81.754074,1209.389282,89.850578,213.670349,1190.018555,7.005913,-63.513062,1362.0448,78.669487,225.808151,1335.156616,25.512209,-87.850174,1052.854858,103.885597,44.553692,1215.315552,71.745529,203.712906,1028.946045,-7.241554
1731,14.425,44.269783,1018.718811,26.483702,73.455772,1302.454834,14.65948,67.325508,1102.00415,35.14645,-82.729103,1209.961182,88.74588,213.206619,1190.473999,7.932947,-64.081581,1362.437866,77.302299,225.807724,1335.261719,27.427937,-88.169151,1053.46582,105.358826,44.006958,1215.751709,71.115173,203.481659,1029.359497,-7.067375
1732,14.433,44.019047,1019.139038,25.675428,73.754692,1302.775024,14.804226,67.013771,1102.429443,34.866573,-83.343361,1210.339722,87.75882,213.132355,1190.80542,8.938336,-64.591446,1362.715576,76.448601,225.81105,1335.338989,29.445477,-88.23188,1053.810303,106.460587,43.442696,1216.087891,70.620155,203.404129,1029.664917,-6.747225
1733,14.441,43.957928,1019.544373,25.024406,73.927002,1303.032715,14.961552,66.942451,1102.696533,34.662849,-83.896477,1210.660034,86.663513,213.233078,1191.079224,10.08397,-64.998421,1362.985229,75.705765,225.824463,1335.574829,31.217266,-88.250717,1054.161133,107.330124,42.943336,1216.215332,70.225677,203.591461,1029.994507,-6.098463
1734,14.449,44.007912,1019.88446,24.475273,74.058159,1303.296387,15.131005,67.066589,1102.866455,34.504768,-84.296524,1210.807861,85.590897,213.462082,1191.333252,11.094032,-65.290718,1363.222656,75.050812,225.854172,1335.744507,32.849934,-88.150955,1054.359253,108.133286,42.582069,1216.276123,69.999519,203.788879,1030.267822,-5.343842
1735,14.458,44.152519,1020.141357,24.014801,74.021271,1303.75354,15.265957,67.413353,1102.985718,34.336975,-84.788651,1210.935791,84.426674,213.695435,1191.861328,12.062984,-65.485191,1363.428345,74.419968,226.008469,1336.009277,34.723305,-87.798378,1054.541748,108.998199,42.1436,1216.13501,69.816902,204.263336,1030.587158,-4.390626
1736,14.466,44.427158,1020.282654,23.664377,74.157982,1304.113647,15.747886,68.0979,1103.211304,34.155834,-84.961746,1211.079224,83.422821,213.960205,1192.237305,12.849897,-65.543106,1363.509033,73.945786,225.98703,1336.329956,35.912682,-87.46357,1054.56543,109.422211,41.775654,1216.093018,69.596642,204.811798,1030.785156,-3.283631
1737,14.474,45.231617,1020.550964,23.116734,74.391785,1304.334351,16.252716,68.918678,1103.444824,33.911366,-85.006401,1211.024048,82.450783,214.628082,1192.4729,14.280974,-65.510078,1363.522461,73.699318,225.956406,1336.644653,37.193142,-87.063065,1054.547363,109.610023,41.777771,1216.072021,69.459564,205.744995,1030.925171,-2.055753
1738,14.483,46.136448,1020.84552,22.508139,74.72599,1304.425049,16.618084,69.788429,1103.663208,33.745098,-84.99131,1210.796509,81.218376,215.257202,1192.486694,15.627118,-65.400055,1363.400757,73.640022,226.06192,1336.830688,38.54126,-86.66642,1054.459717,109.613632,42.250954,1216.011963,69.485909,206.978836,1031.010376,-0.619933
1739,14.491,46.90633,1020.941162,22.084799,75.095482,1304.432617,16.850063,70.412827,1103.731812,33.694324,-84.916725,1210.795532,79.965263,216.08551,1192.64563,16.505129,-65.205887,1363.176636,73.794472,226.199051,1336.900024,39.519894,-86.221741,1054.23645,109.347961,42.680668,1215.942505,69.48848,208.034698,1031.204712,1.088575
1740,14.5,48.079453,1020.985107,21.797369,75.607574,1304.281494,17.203138,71.107239,1103.837891,33.726685,-84.625343,1210.924316,78.506584,217.134766,1192.867188,17.968111,-64.675537,1362.775024,74.133736,226.353912,1337.351196,40.333569,-85.583252,1053.893555,108.725433,43.192593,1215.792358,69.497536,209.358704,1031.207886,3.044641
1741,14.508,49.134552,1020.923157,21.510818,76.019958,1303.998901,17.436613,71.780121,1103.860352,33.794113,-84.194664,1210.779297,77.292038,217.866241,1193.033813,19.180614,-64.272141,1362.417236,74.681084,226.437286,1337.845215,40.749367,-85.041855,1053.523926,107.911438,43.785194,1215.386108,69.633728,210.830185,1031.214355,5.030984
1742,14.516,50.354969,1020.935913,21.176331,76.376175,1303.614014,17.629278,72.818611,1103.724121,34.148857,-83.428848,1210.296387,76.762939,219.099457,1193.19458,20.534916,-63.870689,1362.018066,75.189911,226.490387,1338.27832,41.00658,-84.58503,1053.032593,106.759293,44.568562,1214.971558,70.103905,212.265045,1031.241333,7.214468
1743,14.525,51.838474,1020.767944,20.644608,76.926056,1302.975952,17.714401,74.088074,1103.408691,34.470779,-82.594559,1209.59668,76.277046,220.332901,1193.154907,21.930906,-63.342369,1361.523193,75.851562,226.538284,1338.688354,41.264446,-84.092918,1052.253662,105.148148,45.453247,1214.52771,70.702354,214.055542,1031.140503,9.645795
1744,14.533,53.403194,1020.624756,20.27981,77.425789,1302.196289,17.657869,75.365967,1103.246704,34.580517,-81.862358,1209.073486,75.904221,221.538498,1193.160278,23.203039,-62.736721,1361.021851,76.586235,226.719238,1339.269043,41.285336,-83.619873,1051.591553,103.576233,46.186306,1214.127808,71.246933,215.643631,1031.134521,12.117491
1745,14.541,55.15464,1020.52594,20.144497,77.91349,1301.50061,17.646914,76.709915,1103.128052,34.652607,-80.785957,1208.619507,75.61927,222.686371,1193.265259,24.392288,-61.753571,1360.13501,77.549896,226.683243,1339.853027,40.913307,-83.250725,1050.997803,101.504486,46.994358,1213.605225,71.981682,217.415726,1031.217529,14.689844
1746,14.55,56.969379,1020.372375,20.018866,78.455841,1300.692627,17.652454,78.512581,1102.748169,35.323048,-79.362267,1207.95459,75.810844,223.757584,1193.519531,25.583765,-60.580017,1359.052002,78.906029,226.58342,1340.401123,40.367851,-82.806488,1050.030273,99.220726,48.029648,1212.928833,72.963989,219.29274,1031.337402,17.867374
1747,14.558,58.446884,1019.992004,20.218683,78.724556,1299.746582,17.52816,80.197273,1102.4552,35.846859,-78.087219,1207.24646,76.248489,224.921585,1193.676636,26.646116,-59.616844,1358.143311,80.08197,226.495514,1340.77124,39.780693,-82.574417,1049.276733,96.905289,48.928783,1212.251831,73.892792,220.901627,1031.310547,20.878447
1748,14.566,59.784847,1019.639954,20.398344,78.972237,1298.453125,17.435143,81.693825,1102.223267,36.210617,-76.861603,1206.692261,76.716583,225.872406,1193.793701,27.527483,-58.439522,1357.365479,81.340675,226.344101,1341.151245,38.932083,-82.295662,1048.407104,94.377678,49.824333,1211.44751,74.826294,222.64537,1031.196655,24.260269
1749,14.574,61.359859,1019.116394,20.733013,79.348099,1297.33313,17.576714,83.22271,1101.746826,36.970882,-75.348999,1206.050781,77.341072,226.803528,1193.796997,28.365955,-57.324749,1356.453369,82.681763,226.165878,1341.569336,37.852089,-81.92672,1047.769409,91.962898,50.966743,1210.804565,75.579269,224.218643,1030.960083,27.719446
1750,14.583,63.315147,1018.594482,21.170467,79.720078,1295.987427,17.399456,84.911919,1100.995361,37.82534,-73.597046,1205.355225,78.126457,227.989532,1193.739624,29.080645,-55.884384,1355.218994,84.525864,226.055145,1341.777588,36.482414,-81.464844,1047.108398,88.973885,52.375347,1209.907593,76.531761,226.131851,1030.738281,31.554762
1751,14.591,65.150574,1018.067688,21.719282,80.033356,1294.687622,17.190533,86.630722,1100.21521,38.945721,-72.027222,1204.67334,79.042885,228.861954,1193.674316,29.511225,-54.900135,1354.190674,86.079971,225.9776,1341.908813,35.103989,-81.224213,1046.710693,86.243652,53.721214,1209.117065,77.523163,227.637482,1030.588501,35.273708
1752,14.599,66.828667,1017.570129,22.558798,80.201424,1293.712891,17.088364,88.206161,1099.49646,39.767822,-70.324585,1204.039185,80.045265,229.854904,1193.567749,29.839333,-53.567551,1353.302124,87.603264,225.906891,1342.139526,33.613403,-80.719238,1046.134399,83.65612,54.94138,1208.36853,78.382706,228.935593,1030.388306,38.942596
1753,14.608,68.582764,1016.843201,23.735897,79.916985,1292.34021,16.989346,90.110886,1098.700317,41.005188,-68.416473,1203.275757,81.296982,231.120087,1193.408447,30.373346,-52.164085,1352.255615,89.175346,226.008453,1342.227417,31.606503,-80.276062,1045.693237,80.460693,56.364559,1207.508423,79.348824,230.318558,1030.323975,43.240479
1754,14.616,70.12928,1016.30304,24.905842,79.731819,1291.129639,17.191298,91.569115,1098.095703,41.857315,-66.914803,1202.666748,82.487656,232.042465,1193.146118,30.534998,-50.703175,1351.523804,90.481476,225.906265,1342.402588,29.780327,-79.495697,1045.432373,78.187279,57.572075,1206.872314,80.13089,231.482361,1030.396729,46.912331
1755,14.625,71.644928,1015.545715,26.48344,79.571762,1289.999146,17.365667,93.2295,1097.296265,42.926914,-65.063148,1201.983643,84.012062,233.012543,1192.869751,30.624823,-49.080059,1350.828247,92.16954,225.821594,1342.391235,27.782476,-78.488403,1045.116089,75.569557,59.018349,1206.296265,81.115845,232.838669,1030.49353,51.093178
1756,14.633,73.208321,1014.894592,28.05835,79.464119,1289.024048,17.459335,94.908241,1096.552368,43.993271,-63.537197,1201.401367,85.296234,233.854599,1192.633667,30.542555,-47.450378,1350.377686,93.602745,225.676132,1342.477905,25.715132,-77.823158,1045.117676,73.253677,60.436298,1205.470703,82.13401,234.079727,1030.712646,54.889668
1757,14.641,74.656784,1014.115784,29.68737,79.428474,1288.039551,17.508413,96.662811,1095.821899,45.134533,-61.953674,1200.926758,86.695358,234.628357,1192.416138,30.251629,-45.80484,1349.942261,95.162926,225.683624,1342.480347,23.58927,-76.760666,1045.461792,71.140221,61.774834,1204.905762,83.134117,235.04866,1031.031006,58.444927
1758,14.65,76.190613,1013.355957,31.517073,79.40834,1286.871094,17.362684,98.102692,1095.281494,46.269196,-60.248756,1200.477295,88.158318,235.531631,1192.40979,29.536634,-44.173233,1349.098145,96.894791,225.459946,1342.634644,21.090954,-75.702469,1045.681885,69.029243,63.240208,1204.291016,84.372871,236.166214,1031.740967,62.610687
1759,14.658,77.574753,1012.695923,33.214905,79.514275,1285.950562,17.330475,99.189285,1094.835938,47.257133,-58.828175,1200.009277,89.431229,236.186798,1192.334839,29.089979,-42.785187,1348.396484,98.607346,225.097977,1342.661987,18.95462,-74.199799,1045.829834,67.340919,64.59079,1203.914185,85.336273,236.933929,1032.525757,65.958809
1760,14.666,78.995216,1012.128479,34.891666,79.665092,1285.164673,17.347975,100.392311,1094.226318,48.824345,-57.341209,1199.549927,90.638237,236.610611,1192.294434,28.611231,-41.511456,1347.734131,100.179535,224.676025,1342.675171,16.520166,-72.634262,1045.88501,65.719307,65.969002,1203.411499,86.517418,237.722412,1033.125244,69.334183
1761,14.675,80.451141,1011.652588,36.926399,79.919327,1284.006226,17.470375,101.332176,1093.772827,50.106358,-55.777298,1199.148804,92.150803,236.966583,1192.311646,27.974756,-40.07497,1347.049438,101.856316,224.201385,1342.760864,14.015715,-70.829315,1046.157715,64.350082,67.440445,1202.96582,87.569565,238.683624,1033.90686,73.208336
1762,14.683,81.741165,1011.135803,38.88567,79.288521,1282.722534,17.608326,102.551826,1093.310669,51.667339,-54.37582,1198.814331,93.21637,237.24765,1192.362183,27.249571,-38.674706,1346.529907,103.277954,223.725708,1342.71875,11.666251,-69.081253,1046.49353,63.507416,68.749237,1202.757324,88.267952,239.578384,1035.007446,76.249527
1763,14.691,82.919487,1010.717407,40.589512,78.920708,1281.984985,17.952494,103.513908,1093.016113,52.867893,-52.860661,1198.501953,94.329277,237.574905,1192.520752,26.378557,-37.151733,1346.103271,104.55423,223.129333,1342.734253,9.122617,-67.456215,1046.717651,63.118683,69.557289,1203.226196,88.318077,240.435303,1036.224365,79.004921
1764,14.699,84.191933,1010.218994,42.317833,78.675888,1281.155518,18.199322,104.635078,1092.567505,54.289001,-51.582985,1198.196167,95.220749,237.896622,1192.630615,25.69606,-35.916866,1345.619629,105.673866,222.602478,1342.894287,6.620433,-65.835983,1046.714355,62.994637,70.503563,1203.61377,89.093506,241.477036,1037.551392,81.505859
1765,14.708,85.759811,1009.800781,44.226467,78.380844,1280.199463,18.40885,105.676598,1092.246094,55.36483,-50.009964,1197.898071,96.402252,238.108459,1192.634033,24.902906,-34.6073,1345.262207,106.851547,222.054001,1342.957642,3.838216,-63.979893,1046.731567,63.342258,72.253288,1203.319092,90.314407,242.48941,1038.856445,84.148247
1766,14.716,87.04525,1009.536011,46.050472,78.41983,1279.466675,18.355486,106.67572,1092.012939,56.271973,-48.847084,1197.715576,97.304344,238.309311,1192.619385,24.085331,-33.569889,1344.942505,107.754234,221.553558,1342.910767,1.227954,-62.108303,1046.508789,63.79269,73.307617,1203.259888,91.049576,243.346359,1040.151001,86.006096
1767,14.724,88.264572,1009.22168,47.993431,78.667465,1278.798096,18.225521,107.195251,1091.752075,57.322205,-47.585121,1197.583984,98.146889,238.419815,1192.56543,23.119785,-32.656425,1344.69397,108.465973,221.149323,1342.863037,-1.090151,-60.082996,1046.265747,64.464745,74.761383,1203.16272,92.028809,244.452744,1041.397339,87.596413
1768,14.733,89.492981,1008.896729,49.960739,78.738602,1278.015137,18.174389,107.79174,1091.806152,58.507256,-46.250759,1197.255371,99.208611,238.622025,1192.532959,22.262278,-31.666885,1344.459717,109.085556,220.751968,1342.896851,-3.697254,-57.777008,1045.875488,65.606277,75.951065,1203.678101,92.392456,245.630295,1042.479736,89.328133
1769,14.741,90.740761,1008.555664,51.816677,78.613319,1277.634521,18.257023,108.416641,1091.919922,59.633289,-45.021015,1197.003906,100.032059,238.711273,1192.344971,21.213478,-30.92938,1344.320801,109.425392,220.42691,1342.799683,-5.921452,-55.940331,1045.429688,66.970627,77.419426,1203.632812,93.343704,246.926392,1043.418701,90.22364
1770,14.75,92.159279,1008.474854,53.933907,78.453636,1277.307983,18.302629,109.192055,1092.024048,61.117054,-43.744797,1196.66748,101.103302,238.836624,1192.194092,20.000423,-30.249563,1344.20874,109.645668,220.107162,1342.49585,-8.126048,-54.077194,1044.875366,69.134125,78.257278,1204.150146,93.476929,248.281143,1044.302979,91.333733
1771,14.758,93.479256,1008.328796,55.798557,78.393326,1277.118042,18.228098,109.739014,1091.994629,62.044308,-42.585835,1196.421631,102.06842,239.069778,1191.961914,18.853804,-29.806585,1344.224854,109.583496,219.953171,1342.241943,-10.006632,-52.347481,1044.310669,71.33033,79.418488,1204.292603,94.078865,249.637619,1045.062378,91.80661
1772,14.766,94.295341,1008.116699,57.926468,78.424942,1276.98877,18.032394,110.334396,1091.903076,63.081303,-41.623638,1196.220215,102.903549,239.268265,1191.693359,17.639677,-29.548391,1344.263428,109.349236,219.88707,1341.920654,-11.743777,-50.655113,1043.714722,73.591316,80.255203,1204.644775,94.351349,250.791397,1045.678833,91.983353
1773,14.775,95.190506,1007.903564,60.353001,78.511086,1276.978882,17.725899,110.781464,1091.993896,64.102531,-40.535477,1195.862915,104.035316,239.533875,1191.38501,16.350109,-29.560143,1344.358154,108.874863,220.011322,1341.715942,-13.405474,-48.800976,1043.088501,76.459106,80.862061,1205.049438,94.421906,252.167999,1046.47522,91.895103
1774,14.783,96.039993,1007.864624,62.5541,78.591881,1277.051147,17.423883,111.247292,1091.642578,65.413857,-39.840019,1195.612427,105.164452,239.634186,1191.028076,14.845154,-29.780718,1344.558594,108.226311,220.15918,1341.580322,-14.814021,-47.483604,1042.592773,79.426132,81.813652,1205.196045,94.710953,253.287994,1047.051758,91.40255
1775,14.791,96.873077,1007.88092,64.524139,78.487625,1277.165283,17.130184,111.520538,1091.562622,66.455704,-39.502735,1195.543823,106.190201,239.710602,1190.77417,13.36391,-30.000933,1344.787842,107.476379,220.314026,1341.408936,-15.873894,-46.066898,1042.098511,82.647057,82.060028,1205.963135,94.587425,254.404816,1047.220703,90.83432
1776,14.8,97.913887,1007.821777,66.904793,78.358276,1277.520386,16.767462,111.94828,1091.437134,67.936333,-39.066612,1195.437988,107.581032,239.911819,1190.472534,11.645245,-30.351711,1345.049316,106.607582,220.517395,1341.039429,-16.654526,-44.654034,1041.497192,86.629906,81.997017,1206.757446,94.301666,255.75769,1047.061279,89.730476
