Format Version,1.23,Take Name,Take 2023-10-19 07.20.41 PM,Take Notes,,Capture Frame Rate,120,Export Frame Rate,120,Capture Start Time,2023-10-19 07.20.42.493 下午,Capture Start Frame,2394878,Total Frames in Take,2002,Total Exported Frames,2002,Rotation Type,Quaternion,Length Units,Millimeters,Coordinate Space,Global,,,,,,,,
76,0.633,48.687134,1159.566162,180.994263,47.842754,943.265137,189.412979,84.718941,1249.408325,193.293976,-76.919724,1284.167969,206.332458,71.348503,1022.240417,169.205032,-80.92675,1134.704712,214.855301,-97.944473,978.47345,205.532333,209.458893,939.978455,180.024551,222.749634,1102.137817,171.412216,241.682846,1251.486084,175.773453
77,0.641,49.116615,1158.693359,181.396301,48.771786,942.525208,190.879013,85.072136,1248.723389,193.635574,-76.58815,1283.20874,206.972061,72.276932,1021.305542,170.177078,-80.176109,1133.666748,215.345734,-96.281593,977.501953,205.151627,210.550247,939.303223,181.934967,223.895828,1101.320557,172.24614,242.041733,1250.982788,176.145462
78,0.65,49.587345,1157.722412,181.716492,49.873749,941.500854,192.658279,85.329765,1247.862549,194.162949,-76.208237,1282.269409,207.406174,72.575409,1020.169861,171.655014,-79.300201,1132.505615,216.090256,-94.69072,976.540405,204.868988,211.63002,938.468506,183.996567,224.905334,1100.353027,173.175888,242.475098,1250.266479,176.781509
79,0.658,49.993362,1156.941284,181.994598,50.620895,940.644714,194.110825,85.711288,1247.008057,194.645279,-75.707214,1281.291748,207.711655,72.97039,1019.273254,172.987366,-78.814362,1131.574463,216.608368,-93.294365,975.474426,204.775482,212.578018,937.622131,185.862534,225.595245,1099.555054,173.942932,242.840546,1249.41748,177.41684
80,0.666,50.383915,1156.166138,182.272385,51.409489,939.761658,195.705002,85.964813,1246.026489,195.446655,-75.076042,1280.311523,208.035385,73.473869,1018.388489,174.077484,-78.291191,1130.433594,217.19165,-91.903389,974.363708,204.748199,213.389908,936.866882,187.600784,226.353821,1098.665161,175.032745,243.123322,1248.516357,178.024673
81,0.675,50.809422,1155.099365,182.735596,52.116264,938.647522,197.370773,86.141777,1245.051147,196.187073,-74.262138,1279.276001,208.552841,74.215385,1017.501221,175.088104,-77.596077,1129.149902,217.940079,-90.391052,973.203857,204.741653,214.196671,935.972534,189.468063,227.148132,1097.723633,176.086563,243.442596,1247.556641,178.724503
82,0.683,51.12355,1154.069458,183.452133,52.830078,937.636841,198.880295,86.432785,1244.181396,196.887329,-73.523178,1278.347412,209.014786,75.043541,1016.555908,176.149582,-77.128944,1128.021118,218.515915,-89.197952,972.253357,204.748611,215.118576,935.13324,191.07193,227.6828,1097.037231,176.891647,243.745209,1246.735962,179.42308
83,0.691,51.355034,1153.087769,184.09758,53.538853,936.637024,200.391068,86.845108,1243.243286,197.65979,-73.008095,1277.447998,209.276474,75.531403,1015.348083,177.587372,-76.682312,1126.808105,219.003662,-87.938812,971.069763,204.82608,215.91095,934.31781,192.549072,228.403656,1096.185791,178.052795,244.102203,1245.841675,180.198807
84,0.7,51.723747,1151.788086,184.791275,54.381142,935.502808,202.056335,87.43924,1242.036743,198.582947,-72.659271,1275.989136,209.74704,76.240524,1013.999817,179.085815,-76.187973,1125.267456,219.358246,-86.673615,969.54718,205.219788,216.661316,933.515686,194.159698,228.983734,1095.216919,179.341919,244.507706,1244.853882,181.033951
85,0.708,52.354275,1150.590454,185.64119,55.35836,934.31958,203.41925,87.736801,1240.531006,199.520615,-72.245399,1274.720947,210.275223,76.96138,1012.868408,180.188324,-75.867012,1123.765137,219.855988,-85.752693,968.113586,205.690262,217.505432,932.697083,195.401901,229.304947,1094.507812,180.492462,244.793549,1244.124756,181.731659
86,0.716,53.077232,1149.298584,186.51828,56.408844,932.933655,204.833755,88.057915,1239.116333,200.539337,-71.777687,1273.322388,211.005005,77.9011,1011.497864,181.200134,-75.513191,1122.176758,220.328949,-84.818321,966.486145,206.246521,218.460724,931.71344,196.628937,229.782822,1093.699707,181.950668,245.156296,1243.392578,182.491821
87,0.725,53.891838,1147.611816,187.545105,57.581791,931.405457,206.247253,88.581902,1237.502319,201.815414,-71.451561,1271.84375,211.38002,79.361778,1010.068176,182.578308,-75.04525,1120.243652,220.690353,-83.949074,964.544495,207.141846,219.750626,930.724243,197.80191,230.307251,1092.694702,183.446869,245.523834,1242.614868,183.209366
88,0.733,54.709026,1146.115356,188.865067,58.855167,930.048401,207.534332,88.920349,1236.147949,202.597458,-71.087433,1270.123779,211.73436,80.306259,1008.54364,183.915329,-74.745766,1118.525879,221.038208,-83.424004,962.77655,207.970993,220.690918,929.950623,198.637787,230.862503,1091.897461,184.866745,245.742355,1241.846802,183.551376
89,0.741,55.333431,1144.712524,189.754913,60.195328,928.625916,208.617905,89.219505,1234.770752,203.732254,-70.510788,1268.505859,212.076477,81.452438,1007.165894,185.342621,-74.204605,1116.726562,221.26564,-82.826775,960.802979,208.802811,221.720703,929.204041,199.53743,231.364471,1091.342529,186.29332,246.042648,1241.041748,184.063477
90,0.75,56.174538,1143.267334,191.079758,61.841808,927.046265,209.823578,89.643288,1232.86792,204.881348,-70.033081,1266.548096,212.296509,82.9991,1005.695251,186.841019,-73.427071,1114.563232,221.629135,-82.095276,958.579407,210.226456,223.063965,928.519775,200.244415,231.971252,1090.475586,188.091064,246.406296,1240.046387,184.617355
91,0.758,57.088272,1141.871338,192.34288,63.424587,925.683472,210.874664,90.02375,1231.619019,205.727448,-69.411026,1264.729248,212.624039,84.477409,1004.389648,188.0616,-72.959755,1112.669922,221.767609,-81.700768,956.484863,211.38031,224.072357,927.950745,200.854889,232.525818,1089.721436,189.546921,246.707962,1239.608032,184.816849
92,0.766,57.949181,1140.422729,193.74054,65.068611,924.361877,211.931061,90.432457,1230.577881,206.428848,-69.202667,1262.809692,212.742386,86.105453,1003.05249,189.384277,-72.507919,1110.571777,221.8797,-81.22271,954.162415,212.741104,225.137634,927.403687,201.60614,233.082626,1089.161011,190.767502,246.89444,1239.261719,185.092682
93,0.775,58.923679,1138.737915,195.457138,67.037315,922.769531,213.058517,90.888527,1229.343018,207.14415,-69.280312,1260.386475,213.37471,87.8312,1001.549622,190.692017,-72.114052,1108.225098,221.893555,-80.759621,951.629089,214.330795,226.488373,926.87677,202.275116,234.004318,1088.355957,192.586075,247.259918,1238.624023,185.465454
94,0.783,59.741409,1137.255371,197.120422,69.001564,921.326416,214.14415,91.334984,1228.299072,207.549606,-69.389572,1258.353516,213.618301,89.347061,1000.16571,191.88739,-71.671524,1105.968018,221.852585,-80.093689,949.181274,215.825729,227.564651,926.409546,202.936035,234.695969,1087.716064,193.859848,247.672882,1237.902344,185.661407
95,0.791,60.528484,1135.654175,198.657761,70.868088,919.914246,215.135422,91.77655,1227.43335,207.610626,-69.206932,1256.211182,213.969513,90.86232,998.751282,193.092422,-71.139008,1103.605347,221.828003,-79.69239,946.774231,217.246414,228.666245,925.831787,203.781433,235.607605,1087.074097,195.247971,247.995667,1237.124512,185.677811
96,0.8,61.58149,1133.650391,200.532501,73.108177,918.164246,216.544769,92.225899,1226.436523,207.578705,-68.853592,1253.531006,214.101181,92.67942,996.784485,194.533188,-70.452568,1100.907227,221.785675,-78.778206,943.756653,218.908829,230.004425,925.121033,204.676132,236.806519,1086.383911,196.619431,248.488739,1236.322266,185.679779
97,0.808,62.477726,1131.835815,201.995926,75.108589,916.638245,217.569946,92.626938,1225.400757,207.334213,-68.323647,1251.296997,214.255341,93.997894,995.155579,195.819931,-69.727104,1098.484131,221.535568,-77.787666,941.242493,220.317566,231.182755,924.394714,205.624481,237.697113,1085.643555,197.704559,249.071747,1235.560425,185.710953
98,0.816,63.53561,1129.876343,203.602997,77.194336,914.898315,218.860199,93.106728,1224.113403,206.927353,-68.053505,1248.840088,214.402573,95.744499,993.528442,197.092514,-69.155464,1096.069214,221.390518,-76.747787,938.551697,221.790161,232.407211,923.612061,206.666702,238.520493,1084.734863,198.721481,249.523529,1234.740967,185.715607
99,0.825,64.377548,1127.81897,205.009048,79.650726,912.984619,220.435852,93.706947,1222.574707,206.454575,-67.9142,1246.049561,214.664139,97.806999,991.649963,198.422424,-68.366547,1093.29248,221.458206,-75.591087,935.777832,223.27446,233.800613,922.75531,207.742325,239.441406,1083.637939,199.607025,249.960281,1233.623657,185.531845
100,0.833,65.250481,1125.913086,206.422089,81.60788,911.420959,221.582458,94.133751,1220.96936,206.038437,-67.472145,1243.903076,214.969879,99.419472,990.106567,199.326645,-67.262833,1091.129395,221.52713,-74.03994,933.414978,224.519409,234.99559,921.869263,208.792007,240.671555,1082.578735,200.326813,250.430908,1232.678955,185.376785
101,0.841,66.136475,1123.985107,207.605499,83.475395,909.732483,222.954422,94.750946,1219.360962,205.56398,-66.987473,1241.847778,214.802704,101.014702,988.493286,200.335556,-66.20343,1089.011719,221.580338,-72.927734,931.265503,225.599228,236.288071,920.751221,210.061432,241.578171,1081.475342,200.82869,251.201385,1231.37561,185.227127
102,0.85,67.277138,1121.848389,208.923584,85.312355,908.018127,224.207169,95.50647,1217.522583,205.007462,-66.396263,1239.667725,214.882217,102.70697,986.60675,201.300247,-65.025124,1086.734375,221.816605,-71.311897,928.796509,226.895004,237.775589,919.392944,211.553787,242.573181,1080.001587,201.412125,252.038712,1229.718384,185.026489
103,0.858,68.318039,1120.026978,209.773117,86.84803,906.239258,225.456207,96.211678,1215.748413,204.457718,-65.801224,1237.36731,214.892792,104.01767,985.194458,202.206802,-63.76022,1084.70459,221.996658,-69.876427,926.657471,227.621689,239.168213,917.849548,213.11496,243.484299,1078.610352,201.699158,252.946732,1228.066895,184.719772
104,0.866,69.588791,1118.18396,210.637024,88.319046,904.393311,226.594284,97.066307,1214.117065,204.23233,-65.020164,1235.162109,215.103928,105.217957,983.696289,203.232834,-62.718517,1082.603882,222.201202,-68.356705,924.420776,228.330963,240.675095,916.347168,214.683029,244.666031,1076.987061,202.013657,253.692505,1226.39563,184.401764
105,0.875,70.803093,1116.131958,211.320999,89.894066,902.366272,227.886017,97.819031,1212.356079,203.709381,-63.944263,1232.797241,215.06633,106.295197,981.997681,204.444687,-61.328388,1080.311035,222.413773,-66.71608,922.147522,228.796326,242.399857,914.558228,216.438309,245.844299,1075.022827,202.293228,254.620407,1224.502441,184.045395
106,0.883,71.850777,1114.178955,211.805359,91.087639,900.682495,229.09314,98.551537,1210.767944,203.558838,-63.052402,1230.548096,215.147339,107.135475,980.314514,205.54454,-60.175949,1078.326904,222.951416,-65.056168,920.147339,229.097092,244.023727,912.633301,218.269623,246.830368,1073.241577,202.509384,255.665421,1222.689331,183.734924
107,0.891,72.895721,1112.138062,212.177673,92.078392,898.607361,230.56102,99.366432,1208.977173,203.443054,-62.109074,1228.4552,215.331833,107.853577,978.05658,206.851929,-58.755219,1076.347046,223.338028,-63.635147,918.098694,229.350037,245.848068,910.649963,220.22905,248.104462,1071.183838,202.635651,256.562073,1220.715576,183.393951
108,0.9,73.890694,1109.868164,212.323593,93.228661,896.43103,232.119202,100.48999,1206.932861,203.491592,-60.975979,1225.751343,215.527008,108.866547,975.872986,207.981323,-57.353302,1074.251343,224.0112,-61.755566,915.984802,229.329071,247.592361,908.265198,222.208328,249.407578,1068.804443,202.878006,257.634979,1218.258301,183.177887
109,0.908,74.616722,1107.828247,212.182465,94.188316,894.356934,233.357422,101.432625,1205.017334,203.494675,-59.780773,1223.59021,215.612671,109.821823,973.886536,208.76474,-56.06142,1072.327393,224.843002,-60.161335,913.864136,229.34816,249.398605,906.150452,224.047058,250.509415,1066.642822,202.893768,258.753662,1215.975708,183.096863
110,0.916,75.501556,1105.6875,212.213974,95.204567,892.424805,234.556717,102.387825,1203.000244,203.395813,-58.806339,1221.173706,215.602966,110.964966,971.640259,209.433472,-54.784943,1070.244385,225.55574,-58.422188,911.92981,229.281433,251.112167,904.11261,225.703979,251.872208,1064.542725,202.866318,259.900543,1213.69165,183.223602
111,0.925,76.666756,1102.918457,212.13588,96.353668,890.125305,235.905411,103.373825,1200.78479,203.258408,-57.455074,1218.60498,215.811188,112.341621,969.110413,210.161179,-53.540749,1067.863037,226.716614,-56.250397,909.845947,229.016129,253.065552,901.605591,227.665466,253.324066,1062.001831,202.958847,260.951538,1211.11145,183.114212
112,0.933,77.560944,1100.64502,211.716965,97.41748,888.149902,236.988037,104.438477,1198.481567,203.337158,-56.461975,1216.081177,215.67543,113.624222,966.890503,210.882614,-52.203846,1065.695557,227.837814,-54.197426,907.596985,228.980179,254.862549,899.489929,229.280121,254.76799,1059.675537,203.022324,261.938171,1208.763916,183.061646
113,0.941,78.491669,1098.320679,211.289444,98.482506,885.849243,238.011108,105.424179,1195.975952,203.16748,-55.205189,1213.657715,215.627777,114.73246,964.313538,211.402649,-50.967934,1063.360596,228.839828,-52.286221,905.527344,228.906799,256.453064,897.307922,230.727051,256.098877,1057.267944,203.070511,263.178406,1206.231201,183.276093
114,0.95,79.686661,1095.664185,210.95752,99.765793,883.237488,239.05011,106.572929,1193.390503,202.988998,-53.755726,1210.635254,215.658493,115.539268,961.724487,212.253372,-49.618782,1060.717285,229.913818,-50.017574,902.975647,228.729645,258.222778,894.768311,232.278748,257.519318,1054.580322,203.216797,264.463623,1203.20105,183.623932
115,0.958,80.773949,1093.257568,210.704132,101.090118,880.905457,239.99202,107.682343,1190.999146,202.804184,-52.562298,1208.068237,215.546936,116.485985,959.053894,212.911331,-48.301353,1058.324585,230.8526,-47.907974,900.870422,228.762253,259.88205,892.375305,233.585953,258.992828,1052.172485,203.373871,265.525604,1200.556763,183.940399
116,0.966,81.911354,1090.520386,210.416382,102.387207,878.502075,240.726105,108.892784,1188.664062,202.828751,-51.252029,1205.458496,215.226868,117.645424,956.431885,213.41748,-47.093781,1055.794434,231.810715,-45.915096,898.728882,228.712128,261.378448,890.070007,234.593094,260.272583,1049.646484,203.512436,266.944672,1198.090088,184.329468
117,0.975,83.130699,1087.77002,209.999496,103.867371,875.683411,241.585648,110.137749,1185.930176,202.497635,-49.801807,1202.231689,215.130692,119.320633,953.572754,213.790955,-45.519695,1052.930176,232.778351,-43.67197,895.979431,228.826981,263.167084,887.279724,235.67308,261.933228,1046.872925,203.660965,268.173004,1195.374756,184.444916
118,0.983,83.987518,1085.294067,209.595673,105.253784,873.226196,242.107391,111.292374,1183.417236,202.234238,-48.83691,1199.544067,215.016251,120.743271,951.123535,214.15358,-44.353382,1050.322876,233.409775,-41.717003,893.644165,229.098938,264.721771,884.827942,236.443817,263.418213,1044.469116,204.120468,269.130432,1192.945679,184.55571
119,0.991,84.882721,1082.719238,209.043091,106.683868,870.708191,242.711746,112.484886,1181.167725,202.063812,-47.963497,1196.689453,214.897171,121.970757,948.645813,214.330627,-43.066086,1047.636841,234.118347,-39.7244,891.068359,229.370865,266.212891,882.373169,237.072113,264.646698,1042.047485,204.459991,270.580933,1190.236694,184.94429
120,1,86.036186,1079.776489,208.500366,108.220657,867.882019,243.076019,113.880005,1178.308716,201.673309,-46.781235,1193.430054,214.646973,123.637032,945.91626,214.900223,-41.753204,1044.608765,234.634109,-37.690758,888.20636,229.899765,268.001312,879.809509,237.544464,266.31366,1039.272705,204.961273,271.979828,1187.118286,185.359833
121,1.008,87.117935,1077.164795,207.932251,109.752869,865.470825,243.296982,115.036865,1175.855957,201.45784,-45.831478,1190.456665,214.372284,124.96582,943.190552,214.996689,-40.616604,1041.734985,234.947296,-35.874699,885.640198,230.366699,269.44519,877.528259,237.739029,267.721924,1037.02063,205.540878,273.078217,1184.448242,185.915894
122,1.016,88.265999,1074.474976,207.20079,111.349365,862.859863,243.522324,116.029114,1173.523438,201.041595,-45.028862,1187.526611,214.122284,126.490547,940.727722,215.318405,-39.312443,1038.842896,235.229706,-34.273956,882.73114,231.091736,271.213989,875.296326,237.700928,268.974274,1034.721313,205.903397,273.99762,1182.142212,186.185486
123,1.024,89.440742,1071.814209,206.365616,112.942871,860.332336,243.657242,117.082764,1170.917969,200.740402,-44.328239,1184.488281,213.888428,128.042648,938.14093,215.48877,-38.194424,1035.946899,235.010971,-32.845402,879.976868,231.949905,272.729858,872.961548,237.57608,270.447144,1032.518555,206.46579,275.144806,1179.885742,186.264206
124,1.033,90.711922,1068.968872,205.511261,114.861557,857.393555,244.014954,118.382729,1167.843994,200.744385,-43.52071,1181.005493,213.625229,129.787628,935.391541,215.646439,-36.628868,1032.727173,234.660416,-31.3517,876.56842,233.12326,274.420868,870.296387,237.372528,271.824463,1029.927002,206.94426,276.322357,1177.26709,186.538834
125,1.041,91.813911,1066.356689,204.744873,116.297295,854.889221,243.976105,119.313721,1165.336426,200.32605,-42.796932,1177.961548,213.183914,131.26413,932.761292,215.626495,-35.403717,1029.894409,234.540192,-30.350357,873.456238,234.307724,275.904999,867.909119,237.188217,273.152649,1027.671753,207.649155,277.229645,1174.947266,186.563828
126,1.05,93.221466,1063.258789,203.919586,117.889877,852.03894,243.843292,120.505074,1162.492676,199.849808,-41.721909,1174.621704,212.758698,133.101669,930.066101,215.731583,-33.921997,1026.710205,233.952332,-29.408897,870.031555,235.782242,277.452454,865.510315,236.421707,274.572021,1025.321045,208.120193,278.45166,1172.445312,186.702072
