Format Version,1.23,Take Name,Take 2023-10-19 07.22.23 PM,Take Notes,,Capture Frame Rate,120,Export Frame Rate,120,Capture Start Time,2023-10-19 07.22.23.895 下午,Capture Start Frame,2407046,Total Frames in Take,2373,Total Exported Frames,2373,Rotation Type,Quaternion,Length Units,Millimeters,Coordinate Space,Global,,,,,,,,
71,0.591,180.251785,925.979004,-78.203453,10.578747,1090.862183,-90.085426,4.944266,1249.16333,-101.894066,328.347687,1260.961304,-82.033371,20.482391,934.453918,-68.941925,194.145554,1007.79248,-97.295029,333.863892,951.193115,-31.452301,169.60434,1237.888062,-89.218102,332.285583,1111.071045,-64.674232,148.009308,1136.265503,-89.800461
72,0.6,190.772461,928.164917,-77.52475,17.057947,1088.766113,-90.444359,8.407573,1246.129639,-101.920509,330.738434,1266.833618,-82.544312,30.768011,932.57312,-68.331322,203.09671,1010.141479,-97.244736,343.084076,957.914856,-29.267536,172.514999,1239.69397,-89.814911,338.032745,1117.083252,-64.397781,153.364914,1137.361328,-90.027054
73,0.608,200.478851,930.301453,-76.740814,22.952915,1086.788208,-90.826828,11.691019,1243.191406,-101.563599,332.744446,1272.243286,-83.025398,40.155323,930.964783,-67.90274,211.333664,1012.219421,-96.680367,351.450439,964.141785,-26.925425,175.363754,1241.002686,-90.042435,343.233185,1122.622559,-63.896118,158.325699,1138.569824,-90.254349
74,0.616,210.170166,932.728027,-76.048195,29.121769,1084.800293,-91.204338,14.623755,1240.707886,-101.862236,334.667175,1277.671875,-83.362793,49.704914,929.458557,-67.652306,219.439117,1014.455444,-96.264305,359.860321,970.390686,-24.724569,178.354736,1242.550049,-90.437881,348.37088,1128.442993,-63.665009,163.504395,1139.677124,-90.261688
75,0.625,221.295807,935.520996,-75.097183,36.302975,1082.67041,-91.628357,18.009439,1237.967651,-101.810966,336.687286,1283.991577,-83.968994,60.814564,927.871399,-67.439545,228.594589,1017.201294,-95.777084,369.5672,977.483826,-22.388655,181.460541,1244.294678,-90.924362,354.218689,1135.202515,-63.197918,169.388809,1141.040649,-90.683052
76,0.633,231.240387,938.325623,-74.479301,42.878597,1080.846191,-92.106895,20.917675,1235.823853,-102.315132,338.557678,1289.628906,-84.346497,71.055305,926.720032,-67.559982,237.013245,1020.040771,-95.40876,378.039398,984.224365,-20.389334,184.240097,1246.276001,-91.300682,359.28186,1141.110229,-62.806366,174.695267,1142.574951,-91.074089
77,0.641,241.430405,941.504272,-74.039795,49.680397,1079.175415,-92.535179,24.141621,1233.668335,-102.36483,340.316498,1295.292847,-84.767181,81.434143,925.828857,-67.659882,245.401688,1023.144836,-95.216446,386.35199,991.398438,-18.532217,186.954498,1248.344238,-91.708099,364.530426,1147.043701,-62.130035,180.011581,1144.216797,-91.607895
78,0.65,253.178894,945.121948,-73.236221,57.747341,1077.515503,-93.028534,27.633511,1231.027222,-102.69986,342.014465,1301.782104,-85.215286,93.413628,924.959473,-68.018326,254.902863,1026.780884,-95.125359,395.961914,999.617371,-16.094063,190.162201,1250.364136,-91.777245,370.114868,1154.186157,-61.616783,186.058441,1146.221313,-92.232437
79,0.658,263.382355,948.712524,-72.740494,64.910172,1076.126099,-93.4151,30.971508,1228.67395,-102.636147,343.461334,1307.690674,-85.715485,104.223175,924.454346,-68.445076,263.249634,1030.50415,-94.679451,404.189667,1007.25415,-14.32977,192.918442,1252.418701,-92.138786,374.999176,1160.685181,-60.721008,191.62442,1148.121704,-92.776184
80,0.666,273.843689,952.431702,-72.033409,71.960457,1074.839844,-93.663399,34.382664,1226.146851,-102.55835,344.771667,1313.453003,-86.035889,115.228188,924.074402,-69.101341,271.483978,1034.345581,-94.645348,412.27475,1015.178772,-12.721991,195.670425,1254.605225,-92.160332,379.640808,1167.338623,-60.136059,197.009109,1150.192627,-93.514709
81,0.675,285.379242,957.3479,-71.584473,80.244499,1073.758423,-94.058235,38.005959,1223.942017,-102.485825,346.104004,1319.935425,-86.467537,127.601608,923.947937,-69.983864,281.115448,1038.807007,-94.338943,421.164642,1024.294312,-10.928788,198.670319,1256.994629,-92.234863,384.918945,1174.944092,-59.030212,203.127197,1152.527832,-94.147713
82,0.683,295.622223,961.914001,-71.475899,87.646744,1072.782471,-94.236557,41.392456,1221.712891,-102.282089,347.07431,1325.792236,-87.03727,138.496292,924.299194,-71.063232,289.34552,1043.014526,-94.361671,429.217651,1031.788574,-8.817435,201.130188,1259.361328,-92.481659,389.276276,1181.775757,-58.296017,208.427856,1154.736572,-94.842712
83,0.691,306.051849,966.395264,-71.114906,94.920959,1072.244995,-94.324577,45.032597,1219.470825,-101.96553,348.089966,1331.437988,-87.462341,149.510605,924.845459,-72.087906,297.73407,1047.429077,-94.347748,437.035339,1039.004883,-6.858207,203.827301,1261.588989,-92.487793,393.461578,1188.689209,-57.269627,213.760056,1156.908569,-95.172714
84,0.7,317.43222,971.673767,-70.921143,103.043747,1071.55542,-94.426079,49.171196,1217.908081,-102.019768,349.218384,1337.543823,-87.967239,161.863861,925.795227,-73.59211,307.018768,1052.715576,-94.513184,445.319336,1048.251343,-5.845232,206.727585,1264.009277,-92.764587,397.931824,1196.298706,-56.210892,219.379272,1159.785645,-95.688797
85,0.708,327.029083,976.547729,-70.949776,110.185532,1071.426025,-94.366592,52.934803,1216.089966,-102.031349,349.958984,1342.921265,-88.436737,172.58551,926.982239,-75.176476,314.383942,1057.197632,-94.28595,452.148865,1056.133057,-4.495445,209.301117,1266.00769,-93.021378,401.79007,1203.065063,-55.414768,224.466553,1162.213623,-96.001221
86,0.716,335.583099,981.583435,-70.611237,117.313881,1071.377075,-94.501671,57.047241,1214.285522,-101.90728,350.666504,1348.256348,-88.715195,182.967545,928.522522,-76.420731,321.595734,1062.080811,-94.24868,458.633789,1064.201416,-2.942857,211.827927,1267.996704,-93.252548,405.41333,1209.413818,-54.141571,229.443222,1164.639648,-96.437149
87,0.725,344.608124,987.310547,-70.415794,125.021667,1071.397583,-94.355644,60.851948,1212.848267,-101.786667,351.301483,1354.17334,-89.271935,194.625092,930.317078,-78.037453,328.864197,1067.254761,-94.285049,465.929565,1072.981323,-1.742418,214.488022,1270.667847,-93.971016,409.429352,1216.550415,-53.265991,235.024246,1167.289795,-96.74279
88,0.733,353.040375,992.029602,-70.251556,131.721741,1071.622437,-94.370544,64.483521,1211.504639,-101.511826,351.896851,1359.214722,-89.614334,204.610062,932.406433,-79.548782,335.306946,1071.67749,-94.168137,471.584808,1080.567749,-0.768641,216.384354,1273.424194,-94.813599,412.652008,1222.711548,-52.271294,239.627243,1170.019897,-96.990601
89,0.741,361.27771,996.470825,-70.183533,138.152084,1071.982666,-94.423775,68.090363,1210.161255,-101.253525,352.311493,1364.097046,-89.898987,214.172272,934.725037,-81.24147,341.574829,1076.364746,-94.126656,477.200592,1087.918701,0.553909,217.779556,1276.452271,-96.069992,415.554962,1228.768677,-51.312664,244.220886,1172.546753,-97.525002
90,0.75,370.27652,1001.521484,-70.625504,145.046875,1072.573364,-94.244896,72.056076,1208.716553,-101.248711,352.846191,1369.469849,-90.738403,224.807266,937.086609,-82.985725,348.399597,1081.094727,-94.15757,483.052368,1095.886353,1.634771,219.857788,1278.43103,-96.305779,418.539429,1235.493164,-50.610607,249.748306,1175.28894,-97.795593
91,0.758,377.998596,1006.457947,-71.223953,151.062271,1072.94519,-94.210403,75.749664,1207.836304,-100.926071,353.223938,1373.609619,-90.668427,233.973541,939.32428,-84.506241,354.196472,1085.368286,-94.177246,487.696136,1102.897461,2.381465,221.854904,1280.420044,-96.460777,420.906677,1241.25647,-50.077492,253.318436,1177.762085,-97.77182
92,0.766,385.235413,1011.52478,-72.128975,156.750214,1073.365723,-94.104485,78.594292,1206.982788,-100.895042,353.517365,1377.568359,-90.605095,242.61412,941.74585,-85.89357,359.562714,1089.556763,-94.247223,492.013885,1109.333862,3.405424,223.682968,1281.965454,-96.362503,423.24704,1246.514038,-49.360203,257.048218,1179.914429,-97.803467
93,0.775,392.750092,1016.341309,-72.45388,162.682709,1073.991211,-93.990067,82.036148,1205.543945,-100.728493,353.315887,1381.824829,-90.716698,251.373352,944.316467,-87.345161,365.114502,1094.123413,-94.404907,496.568848,1116.458496,3.997404,225.640366,1283.688843,-96.4785,425.362396,1252.167114,-48.964588,261.147278,1182.089355,-98.068306
94,0.783,398.314026,1020.682068,-73.085396,167.509094,1074.67334,-93.81414,84.745094,1204.869141,-100.711578,352.84726,1385.365234,-90.68158,258.545898,946.542236,-88.510986,369.555328,1097.817871,-94.593605,500.050232,1122.372803,4.68398,227.242615,1285.075195,-96.197517,427.226105,1256.929932,-48.779697,263.844543,1184.255859,-98.063766
95,0.791,403.728058,1024.527466,-73.513649,172.240234,1075.319824,-93.827484,87.577103,1203.908081,-100.391312,352.518188,1388.626221,-90.67514,265.54599,948.703613,-89.499115,373.865051,1101.325806,-94.890388,503.087036,1128.102417,5.037674,228.681702,1286.443726,-95.893608,428.78891,1261.173828,-48.446068,266.809052,1186.175049,-98.006401
96,0.8,408.984192,1028.806519,-74.262199,177.045288,1076.11145,-93.8004,90.506943,1203.375488,-100.6129,352.259369,1391.924438,-90.482391,272.119354,951.23822,-90.697975,378.152069,1105.074219,-95.280212,506.226288,1133.972168,5.312286,230.311584,1287.78833,-95.843575,430.458405,1265.62439,-48.284111,270.142303,1188.015869,-98.09053
97,0.808,413.302429,1032.274536,-74.889938,180.714203,1076.760864,-93.680939,92.676956,1203.016357,-100.690163,352.045532,1394.397339,-90.236092,277.883484,953.215576,-91.445999,381.395599,1108.30127,-95.773376,508.983002,1138.261353,5.629947,231.440765,1288.77002,-95.607407,431.831665,1269.300903,-48.215801,272.141785,1189.728516,-97.915054
98,0.816,417.261749,1035.509033,-75.633644,183.991409,1077.425659,-93.615685,94.70639,1202.604248,-100.357689,351.767792,1396.692993,-89.971001,282.584625,955.453369,-92.330177,384.419006,1110.97644,-96.223137,511.555359,1142.310913,5.549441,232.306595,1289.970703,-95.173668,432.899902,1272.667236,-48.320541,273.725098,1191.15686,-97.726166
99,0.825,421.184265,1038.800049,-76.572311,187.264267,1078.219604,-93.58297,96.385483,1202.401001,-100.374771,351.324188,1399.218384,-89.756187,287.432648,957.27301,-92.962837,387.227997,1113.982666,-96.564453,513.844421,1146.214478,5.529778,233.264725,1290.918945,-94.835541,433.903625,1276.029175,-48.454304,275.769043,1192.565063,-97.30558
100,0.833,423.872589,1041.299072,-77.472458,189.791168,1079.077271,-93.713982,97.972198,1202.222168,-100.692238,350.934723,1401.13855,-89.57312,291.048584,958.988403,-93.59285,389.320099,1116.359863,-97.063446,515.78595,1149.447754,5.031364,233.900101,1291.668945,-94.618607,434.696167,1278.549438,-48.60828,277.538727,1193.763184,-97.12429
101,0.841,426.214417,1043.56311,-78.302177,191.959351,1079.906006,-93.882469,99.486084,1202.490479,-101.06398,350.67218,1402.789307,-89.338661,293.709991,960.69873,-94.098595,391.065186,1118.224487,-97.60746,517.39209,1152.028076,4.651037,234.600143,1292.413208,-94.25013,435.41861,1280.774048,-48.863819,278.6203,1195.057861,-96.818855
102,0.85,428.18399,1045.647217,-79.209633,193.920486,1080.827637,-94.259567,100.467133,1202.72998,-101.325439,350.313232,1404.434814,-89.060577,296.077087,962.408264,-94.463318,392.477448,1120.22876,-98.368759,518.805115,1154.633911,3.683305,234.998001,1293.39502,-93.925392,435.966034,1283.038696,-49.324341,279.346832,1196.283081,-96.345108
103,0.858,429.610138,1047.253418,-80.065483,195.541382,1081.945312,-94.66037,100.960625,1203.015381,-101.643761,350.053253,1405.672729,-88.920593,297.618774,963.611572,-94.719193,393.334015,1121.826782,-98.993584,519.964966,1156.383545,2.856397,235.258255,1294.02356,-93.8862,436.284515,1284.57019,-49.65958,279.801392,1197.184937,-96.096069
104,0.866,430.485596,1048.593018,-80.794884,196.794525,1082.855469,-95.197227,101.639061,1203.484375,-102.168579,349.832031,1406.625732,-88.671013,298.701904,964.578857,-94.959839,393.669617,1122.947266,-99.730659,520.764465,1157.812744,1.596096,235.286819,1294.676392,-93.567223,436.588562,1285.642334,-49.908791,280.103455,1197.940186,-95.816429
105,0.875,430.386627,1049.619385,-81.726547,196.924744,1083.533691,-95.468231,101.999062,1204.143188,-102.585167,349.53009,1407.380615,-88.268837,299.312439,965.470398,-95.054543,393.669556,1123.982056,-100.708443,521.2453,1158.935181,-0.002312,235.228073,1295.231445,-93.146744,436.905334,1286.491821,-50.472874,280.331665,1198.914673,-95.713348
106,0.883,429.809418,1050.221802,-82.894806,196.540787,1084.070557,-95.797462,101.600891,1204.919678,-102.972374,349.214264,1407.88269,-88.094604,299.002808,966.050659,-94.982933,393.425262,1124.536621,-101.33477,521.797974,1159.276855,-1.41596,235.075455,1295.643311,-92.817772,436.871521,1286.911377,-51.043568,279.728577,1199.512939,-95.175011
107,0.891,429.267853,1050.294434,-83.572128,195.459686,1084.519897,-96.346054,101.139145,1205.526245,-103.315453,349.000275,1408.192749,-87.741394,298.21402,966.481812,-94.823006,392.705383,1124.883667,-101.97567,521.93457,1159.163818,-3.157933,234.696594,1296.347656,-92.396843,436.679688,1287.071899,-51.677593,278.94046,1199.991333,-94.934845
108,0.9,428.26062,1049.89917,-84.557945,193.904221,1084.870605,-96.704399,99.756889,1206.450806,-104.155533,348.918884,1408.206543,-87.497116,296.471436,966.644714,-94.361557,391.484985,1124.980103,-102.71843,521.901123,1158.510864,-5.193227,234.836349,1296.150269,-91.132774,436.341125,1286.868408,-52.534645,278.170654,1200.320557,-94.768188
109,0.908,426.064606,1049.112305,-85.228889,192.378723,1085.410156,-97.17672,98.745277,1207.189331,-104.493996,348.86145,1407.937866,-87.332001,294.420288,966.547546,-94.008286,390.255798,1124.653076,-103.315514,521.716003,1157.644165,-7.329244,234.995026,1295.620605,-90.107552,435.999451,1286.409424,-53.436096,277.411377,1200.546997,-94.729805
110,0.916,423.92157,1048.178711,-85.656876,190.513138,1085.821899,-97.815292,97.540428,1208.256348,-104.795273,348.916992,1407.332153,-87.185059,291.568481,966.336121,-93.858849,388.6091,1123.844238,-104.071068,521.193848,1156.13855,-9.374039,234.71228,1295.119751,-89.447876,435.565887,1285.280762,-54.075645,276.160706,1200.843628,-94.78698
111,0.925,421.080139,1046.812256,-86.631935,188.044205,1086.244385,-98.501221,95.663567,1209.577271,-105.592094,349.006775,1406.40918,-87.071472,288.047211,965.717407,-93.296364,386.396851,1122.653809,-104.409737,520.42572,1154.105469,-11.978647,233.65361,1295.202881,-88.987144,434.993378,1283.770996,-55.031704,274.13504,1200.883179,-94.858604
112,0.933,418.489136,1045.099609,-87.104744,185.259918,1086.529907,-99.03614,94.306885,1210.786255,-105.961174,349.110107,1405.376221,-86.877625,284.604797,965.061829,-92.66481,384.233185,1120.638794,-104.276817,519.532654,1151.658569,-14.3565,232.75972,1295.079712,-88.732445,434.424561,1282.17395,-56.141758,272.149963,1200.639038,-94.561821
113,0.941,414.814819,1043.269531,-87.832008,181.964233,1086.733521,-99.526527,92.288986,1212.287842,-106.743141,349.393982,1403.919434,-86.749657,279.949005,964.464905,-92.295891,381.340179,1118.919434,-104.56765,518.315186,1148.738403,-17.059164,231.7603,1294.887085,-88.637253,433.763672,1280.035889,-57.181343,270.249695,1200.130493,-94.636765
114,0.95,410.509247,1040.572388,-88.286415,177.757217,1086.830322,-99.733009,90.226776,1213.572144,-107.171852,349.540405,1402.112061,-86.648361,274.640137,963.292297,-91.535866,377.868011,1116.895874,-105.149094,516.921753,1144.807739,-20.162563,230.642639,1294.553223,-88.79454,432.999207,1277.326538,-58.621624,268.081604,1199.510986,-94.80072
115,0.958,406.496643,1038.000854,-89.031685,173.745697,1087.011963,-100.114983,87.969589,1214.890259,-108.005676,349.793121,1399.974487,-86.33699,269.40976,962.317444,-91.194199,374.225403,1114.859741,-105.423561,515.506531,1140.282104,-22.737011,229.585205,1293.907349,-89.27478,432.128326,1274.541504,-60.108669,265.338623,1198.873535,-94.762184
116,0.966,401.399384,1035.02063,-89.630783,169.581924,1087.222656,-100.510612,85.708412,1216.355103,-108.354744,350.128998,1397.619263,-86.076096,263.240662,961.057434,-90.733673,370.526276,1112.56897,-106.004715,513.595825,1135.457153,-25.883106,228.361755,1293.289307,-89.952797,431.232574,1271.478271,-61.861389,262.820557,1198.05896,-94.822411
117,0.975,395.553131,1031.24231,-90.014091,164.590408,1087.52417,-100.974983,82.424118,1217.890869,-108.959656,350.471039,1394.696777,-85.898483,256.171539,959.570557,-90.041107,365.714264,1109.665283,-106.533501,510.715607,1129.814453,-29.365257,226.895706,1292.531006,-90.465912,430.064972,1267.477417,-63.722408,259.588226,1196.781372,-95.138008
118,0.983,389.967499,1027.689087,-90.429337,159.697968,1087.701904,-101.219971,79.366432,1219.595703,-109.111496,350.760223,1391.635742,-85.53405,249.165588,958.548767,-89.58812,361.083862,1106.663452,-106.723671,507.939636,1124.300537,-32.522594,225.420151,1291.565186,-91.164093,428.783905,1263.346924,-65.607697,256.861969,1195.515137,-95.33271
119,0.991,383.822144,1024.019653,-90.992393,154.481262,1087.834595,-101.518478,76.232506,1221.064209,-109.56694,350.97525,1388.266602,-85.127495,241.490036,957.042847,-89.296638,355.993866,1103.533203,-107.039528,504.608215,1118.26416,-35.984089,223.505005,1290.787598,-92.002335,427.25293,1259.053955,-67.62114,253.654266,1194.083618,-95.563736
120,1,376.452179,1019.581665,-91.650856,148.259598,1087.93396,-101.678589,72.661873,1223.09436,-110.284401,351.07724,1384.205078,-84.772606,232.617691,955.315002,-89.011703,349.954132,1099.705566,-107.36602,500.399475,1111.429077,-40.160313,221.344604,1289.760498,-92.626106,425.3461,1253.66333,-70.089607,249.567719,1192.478149,-95.982887
121,1.008,369.406769,1015.416626,-92.199112,142.623962,1088.242432,-101.886398,69.658768,1224.498657,-110.532249,351.161346,1380.357788,-84.301544,224.264297,954.070679,-88.631882,344.391937,1096.087769,-107.55558,496.31073,1104.833496,-43.922009,219.3936,1288.472412,-93.365685,423.306793,1248.655762,-72.270691,245.668091,1190.670288,-96.443336
122,1.016,361.782379,1011.121033,-92.45546,136.740417,1088.372925,-101.85849,66.18605,1226.298462,-110.692139,351.147705,1376.368408,-84.124077,215.585175,952.827332,-88.505753,338.589417,1092.134888,-107.98661,492.273743,1098.251709,-47.947491,217.15596,1287.376343,-94.019798,420.731567,1243.297852,-74.792107,241.611862,1188.611328,-96.889244
123,1.024,353.786682,1006.84967,-92.868286,130.424438,1088.828491,-101.684708,62.381306,1228.317871,-111.226379,351.271942,1371.841797,-83.524971,206.689758,951.489685,-88.437111,332.427429,1088.335083,-108.3601,487.344452,1091.446045,-51.601902,215.03215,1286.486084,-94.50399,417.728027,1237.864258,-77.335999,237.340607,1186.620972,-97.673836
124,1.033,344.310089,1001.921753,-93.056412,123.108177,1089.21521,-101.608238,58.076614,1230.32373,-111.953987,351.114502,1366.686035,-82.900497,195.995453,950.458984,-88.442307,324.786133,1084.306396,-108.909386,480.092621,1083.299194,-55.529114,212.244949,1285.645264,-95.409866,413.929382,1231.587891,-80.090813,232.459396,1184.342529,-98.292702
125,1.041,335.673889,997.598877,-93.398132,116.322716,1089.91272,-101.493858,54.639877,1232.159424,-112.062065,350.704987,1361.988037,-82.620941,186.282928,949.45813,-88.429138,317.709259,1080.372925,-108.938271,473.50531,1075.784546,-58.704865,209.841324,1284.645996,-96.143715,410.356934,1225.656372,-82.263657,227.878906,1182.120239,-98.892471
